"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"4","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"6","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"7","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"18","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"20","qzun08",-0.34881591796875,129.402465820312,0.00274658203125,0.0054931640625,4,10
"21","qzun08",-0.34881591796875,129.402465820312,0.00274658203125,0.0054931640625,4,10
"29","qyut71",-6.10015869140625,130.215454101562,0.00274658203125,0.0054931640625,4.7,35
"35","qzun08",-0.34881591796875,129.402465820312,0.00274658203125,0.0054931640625,4,10
"37","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"41","qyut71",-6.10015869140625,130.215454101562,0.00274658203125,0.0054931640625,4.7,35
"43","qyut71",-6.10015869140625,130.215454101562,0.00274658203125,0.0054931640625,4.7,35
"46","qzun08",-0.34881591796875,129.402465820312,0.00274658203125,0.0054931640625,4,10
"52","qzun08",-0.34881591796875,129.402465820312,0.00274658203125,0.0054931640625,4,10
"61","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"70","qzun08",-0.34881591796875,129.402465820312,0.00274658203125,0.0054931640625,4,10
"72","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"76","qyut71",-6.10015869140625,130.215454101562,0.00274658203125,0.0054931640625,4.7,35
"77","qyut71",-6.10015869140625,130.215454101562,0.00274658203125,0.0054931640625,4.7,35
"80","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"94","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"95","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"96","qzun08",-0.34881591796875,129.402465820312,0.00274658203125,0.0054931640625,4,10
"99","qyut71",-6.10015869140625,130.215454101562,0.00274658203125,0.0054931640625,4.7,35
"104","qr13px",-5.40802001953125,103.342895507812,0.00274658203125,0.0054931640625,4.5,10
"109","qzun08",-0.34881591796875,129.402465820312,0.00274658203125,0.0054931640625,4,10
"111","rpec83",-2.54058837890625,140.289916992188,0.00274658203125,0.0054931640625,4,10
"121","qzun08",-0.34881591796875,129.402465820312,0.00274658203125,0.0054931640625,4,10
