"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"4","qyspsp",-7.07794189453125,129.556274414062,0.00274658203125,0.0054931640625,4.5,10
"6","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"7","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"18","qxzx74",-0.11810302734375,123.184204101562,0.00274658203125,0.0054931640625,4.3,10
"21","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"29","qzek0x",-2.06817626953125,128.347778320312,0.00274658203125,0.0054931640625,4.7,10
"35","qyspsp",-7.07794189453125,129.556274414062,0.00274658203125,0.0054931640625,4.5,10
"37","qxzx74",-0.11810302734375,123.184204101562,0.00274658203125,0.0054931640625,4.3,10
"41","qyspsp",-7.07794189453125,129.556274414062,0.00274658203125,0.0054931640625,4.5,10
"43","qxzx74",-0.11810302734375,123.184204101562,0.00274658203125,0.0054931640625,4.3,10
"46","qxzx74",-0.11810302734375,123.184204101562,0.00274658203125,0.0054931640625,4.3,10
"52","qyspsp",-7.07794189453125,129.556274414062,0.00274658203125,0.0054931640625,4.5,10
"61","qyspsp",-7.07794189453125,129.556274414062,0.00274658203125,0.0054931640625,4.5,10
"70","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"72","qyspsp",-7.07794189453125,129.556274414062,0.00274658203125,0.0054931640625,4.5,10
"76","wb15fp",0.70037841796875,125.249633789062,0.00274658203125,0.0054931640625,4.3,10
"77","w09vj5",3.71063232421875,92.6861572265625,0.00274658203125,0.0054931640625,4.7,10
"80","qzek0x",-2.06817626953125,128.347778320312,0.00274658203125,0.0054931640625,4.7,10
"94","w8n9zb",0.31036376953125,121.986694335938,0.00274658203125,0.0054931640625,4.3,10
"96","wbdp8c",4.13909912109375,126.600952148438,0.00274658203125,0.0054931640625,5.1,10
"99","w09vq6",3.74908447265625,92.7410888671875,0.00274658203125,0.0054931640625,4.7,10
"104","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"109","wbf32e",4.45770263671875,126.941528320312,0.00274658203125,0.0054931640625,5.1,10
"111","wb15fp",0.70037841796875,125.249633789062,0.00274658203125,0.0054931640625,4.3,10
"121","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"135","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"139","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"150","w8n9zb",0.31036376953125,121.986694335938,0.00274658203125,0.0054931640625,4.3,10
"162","w09vj5",3.71063232421875,92.6861572265625,0.00274658203125,0.0054931640625,4.7,10
"164","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"165","wb3p7p",2.72186279296875,125.293579101562,0.00274658203125,0.0054931640625,4.3,10
"172","qzkw7j",-3.08990478515625,130.215454101562,0.00274658203125,0.0054931640625,4.7,10
"173","wbdp8c",4.13909912109375,126.600952148438,0.00274658203125,0.0054931640625,5.1,10
"176","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"180","w09vj5",3.71063232421875,92.6861572265625,0.00274658203125,0.0054931640625,4.7,10
"183","w09vj5",3.71063232421875,92.6861572265625,0.00274658203125,0.0054931640625,4.7,10
"185","wb3p7p",2.72186279296875,125.293579101562,0.00274658203125,0.0054931640625,4.3,10
"189","w8n9zb",0.31036376953125,121.986694335938,0.00274658203125,0.0054931640625,4.3,10
"194","wb3p7p",2.72186279296875,125.293579101562,0.00274658203125,0.0054931640625,4.3,10
"198","wb3p7p",2.72186279296875,125.293579101562,0.00274658203125,0.0054931640625,4.3,10
"200","qzkw7j",-3.08990478515625,130.215454101562,0.00274658203125,0.0054931640625,4.7,10
"211","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"214","qyspsp",-7.07794189453125,129.556274414062,0.00274658203125,0.0054931640625,4.5,10
"215","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"218","qzkw7j",-3.08990478515625,130.215454101562,0.00274658203125,0.0054931640625,4.7,10
"219","qzkw7j",-3.08990478515625,130.215454101562,0.00274658203125,0.0054931640625,4.7,10
"225","qzkw7j",-3.08990478515625,130.215454101562,0.00274658203125,0.0054931640625,4.7,10
"230","qyspsp",-7.07794189453125,129.556274414062,0.00274658203125,0.0054931640625,4.5,10
"243","wb15fp",0.70037841796875,125.249633789062,0.00274658203125,0.0054931640625,4.3,10
"250","w8n9zb",0.31036376953125,121.986694335938,0.00274658203125,0.0054931640625,4.3,10
"252","qzkw7j",-3.08990478515625,130.215454101562,0.00274658203125,0.0054931640625,4.7,10
"260","qzkw7j",-3.08990478515625,130.215454101562,0.00274658203125,0.0054931640625,4.7,10
"264","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"283","qzkw7j",-3.08990478515625,130.215454101562,0.00274658203125,0.0054931640625,4.7,10
"293","wbdp8c",4.13909912109375,126.600952148438,0.00274658203125,0.0054931640625,5.1,10
"300","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"306","wb15fp",0.70037841796875,125.249633789062,0.00274658203125,0.0054931640625,4.3,10
"308","w09vj5",3.71063232421875,92.6861572265625,0.00274658203125,0.0054931640625,4.7,10
"313","wbdp8c",4.13909912109375,126.600952148438,0.00274658203125,0.0054931640625,5.1,10
"319","qzkw7j",-3.08990478515625,130.215454101562,0.00274658203125,0.0054931640625,4.7,10
"324","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"325","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"326","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"327","qxy6wq",-0.93109130859375,121.569213867188,0.00274658203125,0.0054931640625,4.1,10
"328","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"331","rpdbdq",-2.68890380859375,138.971557617188,0.00274658203125,0.0054931640625,4.5,10
"334","qwhstt",-10.4287719726562,119.075317382812,0.00274658203125,0.0054931640625,4.3,10
"340","qzek0x",-2.06817626953125,128.347778320312,0.00274658203125,0.0054931640625,4.7,10
"341","qzkw7j",-3.08990478515625,130.215454101562,0.00274658203125,0.0054931640625,4.7,10
