"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"4","wb9cpz",3.02947998046875,126.557006835938,0.00274658203125,0.0054931640625,4.4,10
"6","wb9cpz",3.02947998046875,126.557006835938,0.00274658203125,0.0054931640625,4.4,10
"7","wb9cpz",3.02947998046875,126.557006835938,0.00274658203125,0.0054931640625,4.4,10
"18","wb9cpz",3.02947998046875,126.557006835938,0.00274658203125,0.0054931640625,4.4,10
"21","rpk0ku",-4.15008544921875,140.839233398438,0.00274658203125,0.0054931640625,4.6,10
"29","w0fvx2",5.18829345703125,94.1912841796875,0.00274658203125,0.0054931640625,4.7,10
"35","wb9cpz",3.02947998046875,126.557006835938,0.00274658203125,0.0054931640625,4.4,10
"37","wb9cpz",3.02947998046875,126.557006835938,0.00274658203125,0.0054931640625,4.4,10
"41","qy6mns",-8.94012451171875,127.205200195312,0.00274658203125,0.0054931640625,3.6,35
"43","qqjr82",-9.92889404296875,108.649291992188,0.00274658203125,0.0054931640625,4,35
"46","qqt9kn",-8.18206787109375,109.165649414062,0.00274658203125,0.0054931640625,4,10
"52","qqs392",-8.17108154296875,107.286987304688,0.00274658203125,0.0054931640625,4,10
"61","qqs392",-8.17108154296875,107.286987304688,0.00274658203125,0.0054931640625,4,10
"70","qqjr82",-9.92889404296875,108.649291992188,0.00274658203125,0.0054931640625,4,35
"72","w0fvx2",5.18829345703125,94.1912841796875,0.00274658203125,0.0054931640625,4.7,10
"76","qqs392",-8.17108154296875,107.286987304688,0.00274658203125,0.0054931640625,4,10
"77","qqt9kn",-8.18206787109375,109.165649414062,0.00274658203125,0.0054931640625,4,10
"80","qqs392",-8.17108154296875,107.286987304688,0.00274658203125,0.0054931640625,4,10
"94","wb19kv",0.24993896484375,126.073608398438,0.00274658203125,0.0054931640625,4.2,10
"96","wb9cpz",3.02947998046875,126.557006835938,0.00274658203125,0.0054931640625,4.4,10
"99","wb9cpz",3.02947998046875,126.557006835938,0.00274658203125,0.0054931640625,4.4,10
"104","qqs392",-8.17108154296875,107.286987304688,0.00274658203125,0.0054931640625,4,10
"109","w0fvx2",5.18829345703125,94.1912841796875,0.00274658203125,0.0054931640625,4.7,10
"111","w0fvx2",5.18829345703125,94.1912841796875,0.00274658203125,0.0054931640625,4.7,10
"121","qqs392",-8.17108154296875,107.286987304688,0.00274658203125,0.0054931640625,4,10
"135","rp7hfh",-3.35906982421875,139.312133789062,0.00274658203125,0.0054931640625,4.6,10
"139","rp7hfh",-3.35906982421875,139.312133789062,0.00274658203125,0.0054931640625,4.6,10
"150","wb19kv",0.24993896484375,126.073608398438,0.00274658203125,0.0054931640625,4.2,10
"162","qz5c5c",-5.44097900390625,129.193725585938,0.00274658203125,0.0054931640625,4.6,10
"165","qqs392",-8.17108154296875,107.286987304688,0.00274658203125,0.0054931640625,4,10
"172","w0fvx2",5.18829345703125,94.1912841796875,0.00274658203125,0.0054931640625,4.7,10
"173","w0fvx2",5.18829345703125,94.1912841796875,0.00274658203125,0.0054931640625,4.7,10
"176","qqjr82",-9.92889404296875,108.649291992188,0.00274658203125,0.0054931640625,4,35
"180","rpk0ku",-4.15008544921875,140.839233398438,0.00274658203125,0.0054931640625,4.6,10
"183","rpk0ku",-4.15008544921875,140.839233398438,0.00274658203125,0.0054931640625,4.6,10
"185","wb9cpz",3.02947998046875,126.557006835938,0.00274658203125,0.0054931640625,4.4,10
"189","rp7hfh",-3.35906982421875,139.312133789062,0.00274658203125,0.0054931640625,4.6,10
"194","qqs392",-8.17108154296875,107.286987304688,0.00274658203125,0.0054931640625,4,10
"198","qqt9kn",-8.18206787109375,109.165649414062,0.00274658203125,0.0054931640625,4,10
"200","wb19kv",0.24993896484375,126.073608398438,0.00274658203125,0.0054931640625,4.2,10
"211","qqs392",-8.17108154296875,107.286987304688,0.00274658203125,0.0054931640625,4,10
"214","w0fvx2",5.18829345703125,94.1912841796875,0.00274658203125,0.0054931640625,4.7,10
"215","wb19kv",0.24993896484375,126.073608398438,0.00274658203125,0.0054931640625,4.2,10
"218","qqt9kn",-8.18206787109375,109.165649414062,0.00274658203125,0.0054931640625,4,10
"219","wb19kv",0.24993896484375,126.073608398438,0.00274658203125,0.0054931640625,4.2,10
"225","wb19kv",0.24993896484375,126.073608398438,0.00274658203125,0.0054931640625,4.2,10
"230","qqt9kn",-8.18206787109375,109.165649414062,0.00274658203125,0.0054931640625,4,10
"243","w0fvx2",5.18829345703125,94.1912841796875,0.00274658203125,0.0054931640625,4.7,10
"250","qqs392",-8.17108154296875,107.286987304688,0.00274658203125,0.0054931640625,4,10
"252","wb19kv",0.24993896484375,126.073608398438,0.00274658203125,0.0054931640625,4.2,10
"260","qzp5e5",-4.99053955078125,133.731079101562,0.00274658203125,0.0054931640625,4.6,10
