"X1","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN","CITY"
4,"qxzret",-0.05767822265625,122.854614257812,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.05767822265625&longitude=122.854614257812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
6,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
7,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
18,"qxzret",-0.05767822265625,122.854614257812,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.05767822265625&longitude=122.854614257812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
20,"qqhxf1",-9.87945556640625,107.671508789062,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.87945556640625&longitude=107.671508789062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
21,"qwm89k",-9.73114013671875,120.294799804688,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.73114013671875&longitude=120.294799804688&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
29,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
35,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
37,"qz7bhe",-4.19952392578125,129.226684570312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=129.226684570312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
41,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
43,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
46,"qwm89k",-9.73114013671875,120.294799804688,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.73114013671875&longitude=120.294799804688&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
52,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
61,"w0d4tm",3.28216552734375,93.0487060546875,0.00274658203125,0.0054931640625,4.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.28216552734375&longitude=93.0487060546875&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
70,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
72,"qz7bhe",-4.19952392578125,129.226684570312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=129.226684570312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
76,"qz7bhe",-4.19952392578125,129.226684570312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=129.226684570312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
77,"qz7bhe",-4.19952392578125,129.226684570312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=129.226684570312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
79,"qz7bhe",-4.19952392578125,129.226684570312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=129.226684570312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
80,"w0f2u1",4.35882568359375,93.3453369140625,0.00274658203125,0.0054931640625,4.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=4.35882568359375&longitude=93.3453369140625&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
94,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
95,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
96,"wbe16e",3.05145263671875,128.084106445312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.05145263671875&longitude=128.084106445312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
99,"qxzret",-0.05767822265625,122.854614257812,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-0.05767822265625&longitude=122.854614257812&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
104,"w0d4tm",3.28216552734375,93.0487060546875,0.00274658203125,0.0054931640625,4.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.28216552734375&longitude=93.0487060546875&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
109,"qz7bhe",-4.19952392578125,129.226684570312,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.19952392578125&longitude=129.226684570312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
111,"w0d4tm",3.28216552734375,93.0487060546875,0.00274658203125,0.0054931640625,4.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.28216552734375&longitude=93.0487060546875&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
121,"qr0kfx",-4.74884033203125,101.716918945312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-4.74884033203125&longitude=101.716918945312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
135,"qy0v2w",-10.2914428710938,124.832153320312,0.00274658203125,0.0054931640625,4.1,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-10.2914428710938&longitude=124.832153320312&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
139,"w0d4tm",3.28216552734375,93.0487060546875,0.00274658203125,0.0054931640625,4.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.28216552734375&longitude=93.0487060546875&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
150,"qxqe8y",-3.56781005859375,121.679077148438,0.00274658203125,0.0054931640625,4.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.56781005859375&longitude=121.679077148438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
