"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"4","wb9pxx",4.17205810546875,125.491333007812,0.00274658203125,0.0054931640625,4.9,35
"6","qz5xum",-4.23248291015625,128.864135742188,0.00274658203125,0.0054931640625,4.5,10
"7","qz5xum",-4.23248291015625,128.864135742188,0.00274658203125,0.0054931640625,4.5,10
"18","qwekqb",-7.68768310546875,117.372436523438,0.00274658203125,0.0054931640625,4,10
"21","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"29","rp3zvu",-2.83172607421875,137.719116210938,0.00274658203125,0.0054931640625,4.5,10
"35","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"37","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"41","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"43","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"46","wb9pxx",4.17205810546875,125.491333007812,0.00274658203125,0.0054931640625,4.9,35
"52","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"61","qwekqb",-7.68768310546875,117.372436523438,0.00274658203125,0.0054931640625,4,10
"70","qwekqb",-7.68768310546875,117.372436523438,0.00274658203125,0.0054931640625,4,10
"72","qzpj8c",-4.64996337890625,133.632202148438,0.00274658203125,0.0054931640625,4.5,10
"76","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"77","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"80","qw0fku",-10.8297729492188,113.768920898438,0.00274658203125,0.0054931640625,4,10
"94","qwekqb",-7.68768310546875,117.372436523438,0.00274658203125,0.0054931640625,4,10
"96","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"99","qw0fku",-10.8297729492188,113.768920898438,0.00274658203125,0.0054931640625,4,10
"104","qz7nyh",-3.00750732421875,128.237915039062,0.00274658203125,0.0054931640625,3.2,10
"109","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"111","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"121","qw0fku",-10.8297729492188,113.768920898438,0.00274658203125,0.0054931640625,4,10
"135","qw0fku",-10.8297729492188,113.768920898438,0.00274658203125,0.0054931640625,4,10
"139","qw0fku",-10.8297729492188,113.768920898438,0.00274658203125,0.0054931640625,4,10
"150","qzpj8c",-4.64996337890625,133.632202148438,0.00274658203125,0.0054931640625,4.5,10
"162","qw0fku",-10.8297729492188,113.768920898438,0.00274658203125,0.0054931640625,4,10
"164","qzpj8c",-4.64996337890625,133.632202148438,0.00274658203125,0.0054931640625,4.5,10
"165","qwekqb",-7.68768310546875,117.372436523438,0.00274658203125,0.0054931640625,4,10
"172","wc19uc",5.94085693359375,126.073608398438,0.00274658203125,0.0054931640625,4.9,35
"173","wc19uc",5.94085693359375,126.073608398438,0.00274658203125,0.0054931640625,4.9,35
"176","qzpj8c",-4.64996337890625,133.632202148438,0.00274658203125,0.0054931640625,4.5,10
"180","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"183","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"185","qw0fku",-10.8297729492188,113.768920898438,0.00274658203125,0.0054931640625,4,10
"189","qzpj8c",-4.64996337890625,133.632202148438,0.00274658203125,0.0054931640625,4.5,10
"194","qz7nyh",-3.00750732421875,128.237915039062,0.00274658203125,0.0054931640625,3.2,10
"198","qw0fku",-10.8297729492188,113.768920898438,0.00274658203125,0.0054931640625,4,10
"200","qw0fku",-10.8297729492188,113.768920898438,0.00274658203125,0.0054931640625,4,10
"211","qz7nyh",-3.00750732421875,128.237915039062,0.00274658203125,0.0054931640625,3.2,10
"214","wb9pxx",4.17205810546875,125.491333007812,0.00274658203125,0.0054931640625,4.9,35
"215","wb9pxx",4.17205810546875,125.491333007812,0.00274658203125,0.0054931640625,4.9,35
"218","qz7nyh",-3.00750732421875,128.237915039062,0.00274658203125,0.0054931640625,3.2,10
"219","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
"225","qzpj8c",-4.64996337890625,133.632202148438,0.00274658203125,0.0054931640625,4.5,10
"230","w8nhq8",0.74981689453125,121.228637695312,0.00274658203125,0.0054931640625,4.9,35
"243","wb9pxx",4.17205810546875,125.491333007812,0.00274658203125,0.0054931640625,4.9,35
"250","qyevmf",-7.50091552734375,129.281616210938,0.00274658203125,0.0054931640625,4.5,10
