"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"4","qwebhm",-8.40728759765625,117.965698242188,0.00274658203125,0.0054931640625,3.7,10
"6","qwkqb7",-8.63800048828125,118.493041992188,0.00274658203125,0.0054931640625,3.7,10
"7","qwebhm",-8.40728759765625,117.965698242188,0.00274658203125,0.0054931640625,3.7,10
"18","qw5xf5",-9.86846923828125,117.515258789062,0.00274658203125,0.0054931640625,3.7,10
"20","qxvgp1",-0.87066650390625,120.899047851562,0.00274658203125,0.0054931640625,4.3,10
"21","qwebhm",-8.40728759765625,117.965698242188,0.00274658203125,0.0054931640625,3.7,10
"29","qxvgp1",-0.87066650390625,120.899047851562,0.00274658203125,0.0054931640625,4.3,10
"35","qxvgp1",-0.87066650390625,120.899047851562,0.00274658203125,0.0054931640625,4.3,10
"37","qwkqb7",-8.63800048828125,118.493041992188,0.00274658203125,0.0054931640625,3.7,10
"41","rp2d78",-3.82049560546875,135.862426757812,0.00274658203125,0.0054931640625,4.6,10
"43","qwtb05",-8.41827392578125,120.591430664062,0.00274658203125,0.0054931640625,4.3,10
"46","rpebwd",-2.71087646484375,140.564575195312,0.00274658203125,0.0054931640625,4.6,10
"52","qwebhm",-8.40728759765625,117.965698242188,0.00274658203125,0.0054931640625,3.7,10
"61","qwkqb7",-8.63800048828125,118.493041992188,0.00274658203125,0.0054931640625,3.7,10
"70","qxvgp1",-0.87066650390625,120.899047851562,0.00274658203125,0.0054931640625,4.3,10
"72","qwkqb7",-8.63800048828125,118.493041992188,0.00274658203125,0.0054931640625,3.7,10
"76","rp2d78",-3.82049560546875,135.862426757812,0.00274658203125,0.0054931640625,4.6,10
"77","wbe646",3.17779541015625,128.424682617188,0.00274658203125,0.0054931640625,4.5,10
"79","rp2d78",-3.82049560546875,135.862426757812,0.00274658203125,0.0054931640625,4.6,10
"80","qxvgp1",-0.87066650390625,120.899047851562,0.00274658203125,0.0054931640625,4.3,10
"94","qwtb05",-8.41827392578125,120.591430664062,0.00274658203125,0.0054931640625,4.3,10
"95","qwtb05",-8.41827392578125,120.591430664062,0.00274658203125,0.0054931640625,4.3,10
"96","qwtb05",-8.41827392578125,120.591430664062,0.00274658203125,0.0054931640625,4.3,10
"99","rp2d78",-3.82049560546875,135.862426757812,0.00274658203125,0.0054931640625,4.6,10
"104","qwkqb7",-8.63800048828125,118.493041992188,0.00274658203125,0.0054931640625,3.7,10
"109","w8pkg2",0.83770751953125,122.843627929688,0.00274658203125,0.0054931640625,4.3,10
"111","qw57eu",-10.6100463867188,117.240600585938,0.00274658203125,0.0054931640625,4.8,10
"121","qw5xf5",-9.86846923828125,117.515258789062,0.00274658203125,0.0054931640625,3.7,10
"135","qwkj2m",-8.89068603515625,118.141479492188,0.00274658203125,0.0054931640625,3.7,10
"139","qw57eu",-10.6100463867188,117.240600585938,0.00274658203125,0.0054931640625,4.8,10
"150","qr0xkp",-4.30938720703125,102.134399414062,0.00274658203125,0.0054931640625,5,55
"162","qw57eu",-10.6100463867188,117.240600585938,0.00274658203125,0.0054931640625,4.8,10
"164","w8pkg2",0.83770751953125,122.843627929688,0.00274658203125,0.0054931640625,4.3,10
"165","qw57eu",-10.6100463867188,117.240600585938,0.00274658203125,0.0054931640625,4.8,10
"172","w8pkg2",0.83770751953125,122.843627929688,0.00274658203125,0.0054931640625,4.3,10
"173","w8pkg2",0.83770751953125,122.843627929688,0.00274658203125,0.0054931640625,4.3,10
"176","w8pkg2",0.83770751953125,122.843627929688,0.00274658203125,0.0054931640625,4.3,10
