"","X","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"18550",387,"qqs38w",-8.13812255859375,107.254028320312,0.00274658203125,0.0054931640625,4.5,10
"18551",388,"qqs38w",-8.13812255859375,107.254028320312,0.00274658203125,0.0054931640625,4.5,10
"18552",390,"qqs38w",-8.13812255859375,107.254028320312,0.00274658203125,0.0054931640625,4.5,10
"18553",393,"qqs38w",-8.13812255859375,107.254028320312,0.00274658203125,0.0054931640625,4.5,10
"18554",4,"qwknw2",-8.69842529296875,118.405151367188,0.00274658203125,0.0054931640625,4.4,10
"18555",6,"qqet45",-7.53936767578125,106.265258789062,0.00274658203125,0.0054931640625,4.6,10
"18556",7,"qqev7y",-7.47894287109375,106.693725585938,0.00274658203125,0.0054931640625,4.6,10
"18557",18,"qpr550",-3.68865966796875,99.9810791015625,0.00274658203125,0.0054931640625,3.9,10
"18558",21,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18559",29,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
"18560",35,"qpr550",-3.68865966796875,99.9810791015625,0.00274658203125,0.0054931640625,3.9,10
"18561",37,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
"18562",41,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
"18563",43,"qznfpq",-5.23773193359375,133.566284179688,0.00274658203125,0.0054931640625,4.1,10
"18564",46,"qqet45",-7.53936767578125,106.265258789062,0.00274658203125,0.0054931640625,4.6,10
"18565",52,"qznfpq",-5.23773193359375,133.566284179688,0.00274658203125,0.0054931640625,4.1,10
"18566",61,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18567",70,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18568",72,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18569",76,"qznfpq",-5.23773193359375,133.566284179688,0.00274658203125,0.0054931640625,4.1,10
"18570",77,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18571",80,"qpr550",-3.68865966796875,99.9810791015625,0.00274658203125,0.0054931640625,3.9,10
"18572",94,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
"18573",95,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
"18574",96,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
"18575",99,"wbf9r4",4.45220947265625,127.578735351562,0.00274658203125,0.0054931640625,4.1,10
"18576",104,"qqet45",-7.53936767578125,106.265258789062,0.00274658203125,0.0054931640625,4.6,10
"18577",109,"wbf9r4",4.45220947265625,127.578735351562,0.00274658203125,0.0054931640625,4.1,10
"18578",111,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18579",121,"qzst5h",-1.90887451171875,130.215454101562,0.00274658203125,0.0054931640625,4.1,10
"18580",135,"qqev7y",-7.47894287109375,106.693725585938,0.00274658203125,0.0054931640625,4.6,10
"18581",139,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18582",150,"qwknw2",-8.69842529296875,118.405151367188,0.00274658203125,0.0054931640625,4.4,10
"18583",162,"qpr550",-3.68865966796875,99.9810791015625,0.00274658203125,0.0054931640625,3.9,10
"18584",164,"qznfpq",-5.23773193359375,133.566284179688,0.00274658203125,0.0054931640625,4.1,10
"18585",165,"wbf9r4",4.45220947265625,127.578735351562,0.00274658203125,0.0054931640625,4.1,10
"18586",172,"w0jp4j",1.26068115234375,97.1246337890625,0.00274658203125,0.0054931640625,3.6,10
"18587",173,"qznfpq",-5.23773193359375,133.566284179688,0.00274658203125,0.0054931640625,4.1,10
"18588",176,"qpr550",-3.68865966796875,99.9810791015625,0.00274658203125,0.0054931640625,3.9,10
"18589",180,"qqet45",-7.53936767578125,106.265258789062,0.00274658203125,0.0054931640625,4.6,10
"18590",183,"qqev7y",-7.47894287109375,106.693725585938,0.00274658203125,0.0054931640625,4.6,10
"18591",185,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18592",189,"qznfpq",-5.23773193359375,133.566284179688,0.00274658203125,0.0054931640625,4.1,10
"18593",194,"w06j3c",2.33734130859375,92.8948974609375,0.00274658203125,0.0054931640625,3.6,10
"18594",198,"qpr550",-3.68865966796875,99.9810791015625,0.00274658203125,0.0054931640625,3.9,10
"18595",200,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18596",211,"qwknw2",-8.69842529296875,118.405151367188,0.00274658203125,0.0054931640625,4.4,10
"18597",214,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
"18598",215,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
