"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"4","qyu664",-6.62200927734375,129.819946289062,0.00274658203125,0.0054931640625,4.5,10
"6","qr15y3",-4.95758056640625,102.936401367188,0.00274658203125,0.0054931640625,4.1,10
"7","qwqxdq",-8.48968505859375,121.744995117188,0.00274658203125,0.0054931640625,4,10
"18","qqgxbp",-5.62774658203125,106.177368164062,0.00274658203125,0.0054931640625,3.5,10
"21","qr15y3",-4.95758056640625,102.936401367188,0.00274658203125,0.0054931640625,4.1,10
"29","qqgxbp",-5.62774658203125,106.177368164062,0.00274658203125,0.0054931640625,3.5,10
"35","qr15y3",-4.95758056640625,102.936401367188,0.00274658203125,0.0054931640625,4.1,10
"37","wb614w",1.61773681640625,126.677856445312,0.00274658203125,0.0054931640625,4.5,10
"41","qwqxdq",-8.48968505859375,121.744995117188,0.00274658203125,0.0054931640625,4,10
"43","qwqxdq",-8.48968505859375,121.744995117188,0.00274658203125,0.0054931640625,4,10
"46","qqgxbp",-5.62774658203125,106.177368164062,0.00274658203125,0.0054931640625,3.5,10
"52","qyu664",-6.62200927734375,129.819946289062,0.00274658203125,0.0054931640625,4.5,10
"61","qwqxdq",-8.48968505859375,121.744995117188,0.00274658203125,0.0054931640625,4,10
"70","w8ncqc",0.22796630859375,122.294311523438,0.00274658203125,0.0054931640625,4.5,10
"72","w8ncqc",0.22796630859375,122.294311523438,0.00274658203125,0.0054931640625,4.5,10
"76","qqgxbp",-5.62774658203125,106.177368164062,0.00274658203125,0.0054931640625,3.5,10
"77","qqgxbp",-5.62774658203125,106.177368164062,0.00274658203125,0.0054931640625,3.5,10
"80","qwqxdq",-8.48968505859375,121.744995117188,0.00274658203125,0.0054931640625,4,10
"94","qyemjp",-7.51739501953125,128.545532226562,0.00274658203125,0.0054931640625,4.5,10
"96","qyemjp",-7.51739501953125,128.545532226562,0.00274658203125,0.0054931640625,4.5,10
"99","qqgxbp",-5.62774658203125,106.177368164062,0.00274658203125,0.0054931640625,3.5,10
"104","qyemjp",-7.51739501953125,128.545532226562,0.00274658203125,0.0054931640625,4.5,10
"109","qqgxbp",-5.62774658203125,106.177368164062,0.00274658203125,0.0054931640625,3.5,10
"111","qqgxbp",-5.62774658203125,106.177368164062,0.00274658203125,0.0054931640625,3.5,10
"121","qyu664",-6.62200927734375,129.819946289062,0.00274658203125,0.0054931640625,4.5,10
"135","qqgxbp",-5.62774658203125,106.177368164062,0.00274658203125,0.0054931640625,3.5,10
"139","w8ncqc",0.22796630859375,122.294311523438,0.00274658203125,0.0054931640625,4.5,10
"150","qyu664",-6.62200927734375,129.819946289062,0.00274658203125,0.0054931640625,4.5,10
"162","qwqxdq",-8.48968505859375,121.744995117188,0.00274658203125,0.0054931640625,4,10
"164","qyu664",-6.62200927734375,129.819946289062,0.00274658203125,0.0054931640625,4.5,10
"165","qqemse",-7.45147705078125,106.023559570312,0.00274658203125,0.0054931640625,3.5,10
"172","qyu664",-6.62200927734375,129.819946289062,0.00274658203125,0.0054931640625,4.5,10
"173","w8ncqc",0.22796630859375,122.294311523438,0.00274658203125,0.0054931640625,4.5,10
"176","qyu664",-6.62200927734375,129.819946289062,0.00274658203125,0.0054931640625,4.5,10
"180","qr15y3",-4.95758056640625,102.936401367188,0.00274658203125,0.0054931640625,4.1,10
"183","qyemjp",-7.51739501953125,128.545532226562,0.00274658203125,0.0054931640625,4.5,10
