"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"1","qwj1wy",-10.9506225585938,119.833374023438,0.00274658203125,0.0054931640625,4.3,35
"2","qzh3vy",-5.28167724609375,129.984741210938,0.00274658203125,0.0054931640625,4.3,10
"3","qqshkt",-7.66021728515625,107.078247070312,0.00274658203125,0.0054931640625,4.3,35
"4","qwj1wy",-10.9506225585938,119.833374023438,0.00274658203125,0.0054931640625,4.3,35
"5","wbccfq",4.56207275390625,126.315307617188,0.00274658203125,0.0054931640625,4.5,10
"6","wbccfq",4.56207275390625,126.315307617188,0.00274658203125,0.0054931640625,4.5,10
"7","qwj1wy",-10.9506225585938,119.833374023438,0.00274658203125,0.0054931640625,4.3,35
"8","qqcepu",-6.47918701171875,103.705444335938,0.00274658203125,0.0054931640625,4.3,44
"9","qqcepu",-6.47918701171875,103.705444335938,0.00274658203125,0.0054931640625,4.3,44
"10","w0ejhv",3.72161865234375,94.4329833984375,0.00274658203125,0.0054931640625,4.4,24
"11","w0kgzh",2.09014892578125,96.9927978515625,0.00274658203125,0.0054931640625,4.4,24
"12","wb69xg",1.68914794921875,127.611694335938,0.00274658203125,0.0054931640625,4.5,10
"13","w0kgzh",2.09014892578125,96.9927978515625,0.00274658203125,0.0054931640625,4.4,24
"14","wb69xg",1.68914794921875,127.611694335938,0.00274658203125,0.0054931640625,4.5,10
"15","qwj1wy",-10.9506225585938,119.833374023438,0.00274658203125,0.0054931640625,4.3,35
"16","w8n0um",0.16204833984375,121.129760742188,0.00274658203125,0.0054931640625,4.1,10
"17","qyudxb",-6.58905029296875,130.424194335938,0.00274658203125,0.0054931640625,4.3,10
"18","w0kgzh",2.09014892578125,96.9927978515625,0.00274658203125,0.0054931640625,4.4,24
"19","qyu1nn",-6.81976318359375,129.644165039062,0.00274658203125,0.0054931640625,4.3,10
"20","w0kgzh",2.09014892578125,96.9927978515625,0.00274658203125,0.0054931640625,4.4,24
"21","qyu3gs",-6.69891357421875,129.885864257812,0.00274658203125,0.0054931640625,4.3,10
"22","qyudxb",-6.58905029296875,130.424194335938,0.00274658203125,0.0054931640625,4.3,10
"23","qwj1wy",-10.9506225585938,119.833374023438,0.00274658203125,0.0054931640625,4.3,35
"24","wbccfq",4.56207275390625,126.315307617188,0.00274658203125,0.0054931640625,4.5,10
"25","qyucm0",-6.80877685546875,130.654907226562,0.00274658203125,0.0054931640625,4.3,10
"26","qyu1nn",-6.81976318359375,129.644165039062,0.00274658203125,0.0054931640625,4.3,10
"27","qwj1wy",-10.9506225585938,119.833374023438,0.00274658203125,0.0054931640625,4.3,35
"28","qyudxb",-6.58905029296875,130.424194335938,0.00274658203125,0.0054931640625,4.3,10
"29","qyu3gs",-6.69891357421875,129.885864257812,0.00274658203125,0.0054931640625,4.3,10
"30","qwj1wy",-10.9506225585938,119.833374023438,0.00274658203125,0.0054931640625,4.3,35
"31","w0ejhv",3.72161865234375,94.4329833984375,0.00274658203125,0.0054931640625,4.4,24
"32","qyu3gs",-6.69891357421875,129.885864257812,0.00274658203125,0.0054931640625,4.3,10
"33","qyu3gs",-6.69891357421875,129.885864257812,0.00274658203125,0.0054931640625,4.3,10
"34","qyu3gs",-6.69891357421875,129.885864257812,0.00274658203125,0.0054931640625,4.3,10
"35","wbccfq",4.56207275390625,126.315307617188,0.00274658203125,0.0054931640625,4.5,10
