"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"1","qr2c52",-4.04022216796875,102.453002929688,0.00274658203125,0.0054931640625,3.4,10
"2","qxzwkg",-0.28839111328125,123.261108398438,0.00274658203125,0.0054931640625,4,10
"3","qw384y",-9.80804443359375,114.735717773438,0.00274658203125,0.0054931640625,4.5,10
"4","w0kkn5",2.12860107421875,96.2457275390625,0.00274658203125,0.0054931640625,5,43
"5","qz7zyk",-2.83172607421875,129.303588867188,0.00274658203125,0.0054931640625,4.3,10
"6","qws699",-7.98980712890625,118.547973632812,0.00274658203125,0.0054931640625,4.5,10
"7","rp3mte",-3.23272705078125,137.005004882812,0.00274658203125,0.0054931640625,4.3,10
"8","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"9","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"10","rp7nqc",-3.11187744140625,139.520874023438,0.00274658203125,0.0054931640625,6,110
"11","qxresu",-3.57879638671875,123.261108398438,0.00274658203125,0.0054931640625,4.3,10
"12","qxzwkg",-0.28839111328125,123.261108398438,0.00274658203125,0.0054931640625,4,10
"13","w06qwe",2.56805419921875,93.4552001953125,0.00274658203125,0.0054931640625,5,43
"14","qxzwkg",-0.28839111328125,123.261108398438,0.00274658203125,0.0054931640625,4,10
"15","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"16","rp3mte",-3.23272705078125,137.005004882812,0.00274658203125,0.0054931640625,4.3,10
"17","qtg5nx",-12.0877075195312,117.009887695312,0.00274658203125,0.0054931640625,4.5,10
"18","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"19","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"20","w06qwe",2.56805419921875,93.4552001953125,0.00274658203125,0.0054931640625,5,43
"21","qtg5nx",-12.0877075195312,117.009887695312,0.00274658203125,0.0054931640625,4.5,10
"22","qtg5nx",-12.0877075195312,117.009887695312,0.00274658203125,0.0054931640625,4.5,10
"23","qwk8s9",-9.74761962890625,119.031372070312,0.00274658203125,0.0054931640625,4.5,10
"24","qw384y",-9.80804443359375,114.735717773438,0.00274658203125,0.0054931640625,4.5,10
"25","qyevgs",-7.40203857421875,129.182739257812,0.00274658203125,0.0054931640625,4.3,10
"26","qw384y",-9.80804443359375,114.735717773438,0.00274658203125,0.0054931640625,4.5,10
"27","qwk8s9",-9.74761962890625,119.031372070312,0.00274658203125,0.0054931640625,4.5,10
"28","qz7zyk",-2.83172607421875,129.303588867188,0.00274658203125,0.0054931640625,4.3,10
"29","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"30","rp3mte",-3.23272705078125,137.005004882812,0.00274658203125,0.0054931640625,4.3,10
"31","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"32","rp3mte",-3.23272705078125,137.005004882812,0.00274658203125,0.0054931640625,4.3,10
"33","rp3mte",-3.23272705078125,137.005004882812,0.00274658203125,0.0054931640625,4.3,10
"34","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"35","qwrzvr",-8.44024658203125,123.634643554688,0.00274658203125,0.0054931640625,4.3,10
"36","w0kkn5",2.12860107421875,96.2457275390625,0.00274658203125,0.0054931640625,5,43
"37","rp3mte",-3.23272705078125,137.005004882812,0.00274658203125,0.0054931640625,4.3,10
"38","rp3mte",-3.23272705078125,137.005004882812,0.00274658203125,0.0054931640625,4.3,10
"39","qyu4s0",-6.58905029296875,129.556274414062,0.00274658203125,0.0054931640625,4.3,10
"40","qyu4s0",-6.58905029296875,129.556274414062,0.00274658203125,0.0054931640625,4.3,10
"41","rp3mte",-3.23272705078125,137.005004882812,0.00274658203125,0.0054931640625,4.3,10
"42","qr2c52",-4.04022216796875,102.453002929688,0.00274658203125,0.0054931640625,3.4,10
"43","qw384y",-9.80804443359375,114.735717773438,0.00274658203125,0.0054931640625,4.5,10
"44","qyevgs",-7.40203857421875,129.182739257812,0.00274658203125,0.0054931640625,4.3,10
"45","rp77h7",-3.67218017578125,139.762573242188,0.00274658203125,0.0054931640625,6,110
"46","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"47","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"48","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"49","qxzwkg",-0.28839111328125,123.261108398438,0.00274658203125,0.0054931640625,4,10
"50","qws699",-7.98980712890625,118.547973632812,0.00274658203125,0.0054931640625,4.5,10
"51","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"52","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"53","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"54","w06qwe",2.56805419921875,93.4552001953125,0.00274658203125,0.0054931640625,5,43
"55","qz7zyk",-2.83172607421875,129.303588867188,0.00274658203125,0.0054931640625,4.3,10
"56","qqqk5p",-9.09942626953125,110.176391601562,0.00274658203125,0.0054931640625,3.4,10
"57","w0kkn5",2.12860107421875,96.2457275390625,0.00274658203125,0.0054931640625,5,43
"58","rp3mte",-3.23272705078125,137.005004882812,0.00274658203125,0.0054931640625,4.3,10
"59","qyu4s0",-6.58905029296875,129.556274414062,0.00274658203125,0.0054931640625,4.3,10
"60","qz7zyk",-2.83172607421875,129.303588867188,0.00274658203125,0.0054931640625,4.3,10
"61","rp77h7",-3.67218017578125,139.762573242188,0.00274658203125,0.0054931640625,6,110
"62","qws699",-7.98980712890625,118.547973632812,0.00274658203125,0.0054931640625,4.5,10
"63","qwk8s9",-9.74761962890625,119.031372070312,0.00274658203125,0.0054931640625,4.5,10
"64","rp77h7",-3.67218017578125,139.762573242188,0.00274658203125,0.0054931640625,6,110
"65","qr2c52",-4.04022216796875,102.453002929688,0.00274658203125,0.0054931640625,3.4,10
"66","qwrzvr",-8.44024658203125,123.634643554688,0.00274658203125,0.0054931640625,4.3,10
"67","qws699",-7.98980712890625,118.547973632812,0.00274658203125,0.0054931640625,4.5,10
"68","qr40md",-5.56732177734375,104.309692382812,0.00274658203125,0.0054931640625,3.4,10
"69","w0me4n",1.96929931640625,97.8277587890625,0.00274658203125,0.0054931640625,5,43
