"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"1","qz78ht",-4.18853759765625,128.875122070312,0.00274658203125,0.0054931640625,4.7,10
"2","qqcrwu",-5.68817138671875,103.309936523438,0.00274658203125,0.0054931640625,4.3,10
"3","qwkuhp",-9.09942626953125,119.360961914062,0.00274658203125,0.0054931640625,4.4,10
"4","wb1yfn",1.22222900390625,126.304321289062,0.00274658203125,0.0054931640625,4.6,10
"5","qyu39c",-6.75933837890625,129.808959960938,0.00274658203125,0.0054931640625,4.7,10
"6","w0jp69",1.28265380859375,97.1466064453125,0.00274658203125,0.0054931640625,4.5,10
"7","w0jp69",1.28265380859375,97.1466064453125,0.00274658203125,0.0054931640625,4.5,10
"8","w0jpfe",1.38153076171875,97.1466064453125,0.00274658203125,0.0054931640625,4.5,10
"9","qyd2c6",-8.29193115234375,126.974487304688,0.00274658203125,0.0054931640625,4.7,10
"10","qqcrwu",-5.68817138671875,103.309936523438,0.00274658203125,0.0054931640625,4.3,10
"11","qw3fge",-9.34112548828125,115.120239257812,0.00274658203125,0.0054931640625,4.4,10
"12","w0qqx7",2.56805419921875,99.1131591796875,0.00274658203125,0.0054931640625,4.5,20
"13","wb1yfn",1.22222900390625,126.304321289062,0.00274658203125,0.0054931640625,4.6,10
"14","qw21jn",-9.63226318359375,112.725219726562,0.00274658203125,0.0054931640625,4.4,28
"15","qwe9zc",-8.12164306640625,117.767944335938,0.00274658203125,0.0054931640625,4.4,10
"16","qw21jn",-9.63226318359375,112.725219726562,0.00274658203125,0.0054931640625,4.4,28
"17","wb1fsx",0.48065185546875,126.414184570312,0.00274658203125,0.0054931640625,4.6,10
"18","wb1fsx",0.48065185546875,126.414184570312,0.00274658203125,0.0054931640625,4.6,10
"19","wb1fsx",0.48065185546875,126.414184570312,0.00274658203125,0.0054931640625,4.6,10
"20","wb1fsx",0.48065185546875,126.414184570312,0.00274658203125,0.0054931640625,4.6,10
"21","qy8gb3",-7.77008056640625,124.821166992188,0.00274658203125,0.0054931640625,4.4,10
"22","qqcrwu",-5.68817138671875,103.309936523438,0.00274658203125,0.0054931640625,4.3,10
"23","qyu39c",-6.75933837890625,129.808959960938,0.00274658203125,0.0054931640625,4.7,10
"24","qqk326",-9.61029052734375,107.243041992188,0.00274658203125,0.0054931640625,4.4,28
"25","qqcrwu",-5.68817138671875,103.309936523438,0.00274658203125,0.0054931640625,4.3,10
"26","w0qqx7",2.56805419921875,99.1131591796875,0.00274658203125,0.0054931640625,4.5,20
"27","wb1fsx",0.48065185546875,126.414184570312,0.00274658203125,0.0054931640625,4.6,10
"28","w0jp69",1.28265380859375,97.1466064453125,0.00274658203125,0.0054931640625,4.5,10
"29","qy8gb3",-7.77008056640625,124.821166992188,0.00274658203125,0.0054931640625,4.4,10
"30","w0jp69",1.28265380859375,97.1466064453125,0.00274658203125,0.0054931640625,4.5,10
"31","w0jpfe",1.38153076171875,97.1466064453125,0.00274658203125,0.0054931640625,4.5,10
"32","w0jp69",1.28265380859375,97.1466064453125,0.00274658203125,0.0054931640625,4.5,10
"33","qw3fge",-9.34112548828125,115.120239257812,0.00274658203125,0.0054931640625,4.4,10
"34","w01ncf",1.20025634765625,91.4886474609375,0.00274658203125,0.0054931640625,4.5,20
"35","qqk326",-9.61029052734375,107.243041992188,0.00274658203125,0.0054931640625,4.4,28
"36","qyu39c",-6.75933837890625,129.808959960938,0.00274658203125,0.0054931640625,4.7,10
"37","qqtrsr",-7.07794189453125,108.825073242188,0.00274658203125,0.0054931640625,4.4,10
"38","wb1yfn",1.22222900390625,126.304321289062,0.00274658203125,0.0054931640625,4.6,10
"39","qz78ht",-4.18853759765625,128.875122070312,0.00274658203125,0.0054931640625,4.7,10
"40","qyug1h",-6.47918701171875,130.479125976562,0.00274658203125,0.0054931640625,4.7,10
"41","qqcrwu",-5.68817138671875,103.309936523438,0.00274658203125,0.0054931640625,4.3,10
"42","qyug1h",-6.47918701171875,130.479125976562,0.00274658203125,0.0054931640625,4.7,10
"43","qqk326",-9.61029052734375,107.243041992188,0.00274658203125,0.0054931640625,4.4,28
"44","w0qqx7",2.56805419921875,99.1131591796875,0.00274658203125,0.0054931640625,4.5,20
"45","w0jp69",1.28265380859375,97.1466064453125,0.00274658203125,0.0054931640625,4.5,10
"46","wb1fsx",0.48065185546875,126.414184570312,0.00274658203125,0.0054931640625,4.6,10
"47","qz78ht",-4.18853759765625,128.875122070312,0.00274658203125,0.0054931640625,4.7,10
"48","qz78ht",-4.18853759765625,128.875122070312,0.00274658203125,0.0054931640625,4.7,10
"49","wb1yfn",1.22222900390625,126.304321289062,0.00274658203125,0.0054931640625,4.6,10
"50","wb1fsx",0.48065185546875,126.414184570312,0.00274658203125,0.0054931640625,4.6,10
"51","qwe9zc",-8.12164306640625,117.767944335938,0.00274658203125,0.0054931640625,4.4,10
"52","qyd2c6",-8.29193115234375,126.974487304688,0.00274658203125,0.0054931640625,4.7,10
