"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"1","qqd76d",-7.85247802734375,104.529418945312,0.00274658203125,0.0054931640625,3.3,10
"2","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"3","qqt40y",-8.05023193359375,108.319702148438,0.00274658203125,0.0054931640625,3.3,66
"4","qqt40y",-8.05023193359375,108.319702148438,0.00274658203125,0.0054931640625,3.3,66
"5","rpbc5z",-1.18927001953125,136.224975585938,0.00274658203125,0.0054931640625,3.9,10
"6","qqd76d",-7.85247802734375,104.529418945312,0.00274658203125,0.0054931640625,3.3,10
"7","qyu01m",-7.00103759765625,129.435424804688,0.00274658203125,0.0054931640625,3.7,10
"8","wbe093",2.90863037109375,128.029174804688,0.00274658203125,0.0054931640625,5.3,39
"9","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"10","qqt40y",-8.05023193359375,108.319702148438,0.00274658203125,0.0054931640625,3.3,66
"11","rpbc5z",-1.18927001953125,136.224975585938,0.00274658203125,0.0054931640625,3.9,10
"12","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"13","qqt40y",-8.05023193359375,108.319702148438,0.00274658203125,0.0054931640625,3.3,66
"14","qyu01m",-7.00103759765625,129.435424804688,0.00274658203125,0.0054931640625,3.7,10
"15","qwedmj",-8.01177978515625,117.647094726562,0.00274658203125,0.0054931640625,4.1,10
"16","qpcq0x",-0.31036376953125,91.7852783203125,0.00274658203125,0.0054931640625,4.5,10
"17","wb6q85",2.56805419921875,126.919555664062,0.00274658203125,0.0054931640625,5.3,53
"18","qyu01m",-7.00103759765625,129.435424804688,0.00274658203125,0.0054931640625,3.7,10
"19","qpcq0x",-0.31036376953125,91.7852783203125,0.00274658203125,0.0054931640625,4.5,10
"20","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"21","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"22","wb6q85",2.56805419921875,126.919555664062,0.00274658203125,0.0054931640625,5.3,53
"23","qyundx",-5.84747314453125,129.490356445312,0.00274658203125,0.0054931640625,3.7,10
"24","wb6q85",2.56805419921875,126.919555664062,0.00274658203125,0.0054931640625,5.3,53
"25","qpcq0x",-0.31036376953125,91.7852783203125,0.00274658203125,0.0054931640625,4.5,10
"26","qpcq0x",-0.31036376953125,91.7852783203125,0.00274658203125,0.0054931640625,4.5,10
"27","qyu01m",-7.00103759765625,129.435424804688,0.00274658203125,0.0054931640625,3.7,10
"28","wbe093",2.90863037109375,128.029174804688,0.00274658203125,0.0054931640625,5.3,39
"29","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"30","wb6q85",2.56805419921875,126.919555664062,0.00274658203125,0.0054931640625,5.3,53
"31","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"32","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"33","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"34","wbe093",2.90863037109375,128.029174804688,0.00274658203125,0.0054931640625,5.3,39
"35","qqt40y",-8.05023193359375,108.319702148438,0.00274658203125,0.0054931640625,3.3,66
"36","qz7sr2",-3.46893310546875,128.995971679688,0.00274658203125,0.0054931640625,3.7,10
"37","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"38","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"39","qyu01m",-7.00103759765625,129.435424804688,0.00274658203125,0.0054931640625,3.7,10
"40","qwedmj",-8.01177978515625,117.647094726562,0.00274658203125,0.0054931640625,4.1,10
"41","qpcq0x",-0.31036376953125,91.7852783203125,0.00274658203125,0.0054931640625,4.5,10
"42","qydtby",-7.39105224609375,127.304077148438,0.00274658203125,0.0054931640625,4.1,150
"43","qy2461",-9.44000244140625,123.843383789062,0.00274658203125,0.0054931640625,4.1,10
"44","wbe093",2.90863037109375,128.029174804688,0.00274658203125,0.0054931640625,5.3,39
