"X1","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN","CITY"
1,"wb7987",1.68914794921875,128.688354492188,0.00274658203125,0.0054931640625,3.6,44,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=1.68914794921875&longitude=128.688354492188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
2,"w09vcy",3.85894775390625,92.5433349609375,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.85894775390625&longitude=92.5433349609375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
3,"rp27u3",-3.55133056640625,135.543823242188,0.00274658203125,0.0054931640625,4.3,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-3.55133056640625&longitude=135.543823242188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
4,"qwekh0",-7.73162841796875,117.251586914062,0.00274658203125,0.0054931640625,2.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.73162841796875&longitude=117.251586914062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
5,"qwe7ku",-7.84149169921875,117.284545898438,0.00274658203125,0.0054931640625,2.4,293,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.84149169921875&longitude=117.284545898438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
6,"qwhp8b",-9.92889404296875,118.163452148438,0.00274658203125,0.0054931640625,4.3,35,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.92889404296875&longitude=118.163452148438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
7,"w09vcy",3.85894775390625,92.5433349609375,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.85894775390625&longitude=92.5433349609375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
8,"qy25kp",-9.23126220703125,123.931274414062,0.00274658203125,0.0054931640625,3.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.23126220703125&longitude=123.931274414062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
9,"rpf2wj",-1.28814697265625,138.433227539062,0.00274658203125,0.0054931640625,5.6,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.28814697265625&longitude=138.433227539062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
10,"qwhp8b",-9.92889404296875,118.163452148438,0.00274658203125,0.0054931640625,4.3,35,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.92889404296875&longitude=118.163452148438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
11,"rpf2wj",-1.28814697265625,138.433227539062,0.00274658203125,0.0054931640625,5.6,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.28814697265625&longitude=138.433227539062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
12,"qwekh0",-7.73162841796875,117.251586914062,0.00274658203125,0.0054931640625,2.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.73162841796875&longitude=117.251586914062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
13,"qwe7ku",-7.84149169921875,117.284545898438,0.00274658203125,0.0054931640625,2.4,293,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.84149169921875&longitude=117.284545898438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
14,"qwe7ku",-7.84149169921875,117.284545898438,0.00274658203125,0.0054931640625,2.4,293,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.84149169921875&longitude=117.284545898438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
15,"wb7987",1.68914794921875,128.688354492188,0.00274658203125,0.0054931640625,3.6,44,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=1.68914794921875&longitude=128.688354492188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
16,"qy25kp",-9.23126220703125,123.931274414062,0.00274658203125,0.0054931640625,3.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.23126220703125&longitude=123.931274414062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
17,"qy25kp",-9.23126220703125,123.931274414062,0.00274658203125,0.0054931640625,3.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.23126220703125&longitude=123.931274414062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
18,"qy25kp",-9.23126220703125,123.931274414062,0.00274658203125,0.0054931640625,3.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.23126220703125&longitude=123.931274414062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
19,"w09vcy",3.85894775390625,92.5433349609375,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.85894775390625&longitude=92.5433349609375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
20,"qy25kp",-9.23126220703125,123.931274414062,0.00274658203125,0.0054931640625,3.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.23126220703125&longitude=123.931274414062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
21,"qwe7ku",-7.84149169921875,117.284545898438,0.00274658203125,0.0054931640625,2.4,293,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.84149169921875&longitude=117.284545898438&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
22,"w09vcy",3.85894775390625,92.5433349609375,0.00274658203125,0.0054931640625,3.7,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=3.85894775390625&longitude=92.5433349609375&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
23,"qy25kp",-9.23126220703125,123.931274414062,0.00274658203125,0.0054931640625,3.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.23126220703125&longitude=123.931274414062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
24,"qy25kp",-9.23126220703125,123.931274414062,0.00274658203125,0.0054931640625,3.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.23126220703125&longitude=123.931274414062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
25,"wb7987",1.68914794921875,128.688354492188,0.00274658203125,0.0054931640625,3.6,44,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=1.68914794921875&longitude=128.688354492188&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
26,"rpf2wj",-1.28814697265625,138.433227539062,0.00274658203125,0.0054931640625,5.6,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-1.28814697265625&longitude=138.433227539062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
27,"qy25kp",-9.23126220703125,123.931274414062,0.00274658203125,0.0054931640625,3.2,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-9.23126220703125&longitude=123.931274414062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
28,"qwekh0",-7.73162841796875,117.251586914062,0.00274658203125,0.0054931640625,2.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.73162841796875&longitude=117.251586914062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
29,"qwekh0",-7.73162841796875,117.251586914062,0.00274658203125,0.0054931640625,2.4,10,"https://api.bigdatacloud.net/data/reverse-geocode?latitude=-7.73162841796875&longitude=117.251586914062&localityLanguage=en&key=d853aadb6fe04084938dd4b64d5c0e2a"
