"","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"1","qpwfx4",-2.35931396484375,99.8052978515625,0.00274658203125,0.0054931640625,4.2,91
"2","w20jwf",0.98052978515625,101.552124023438,0.00274658203125,0.0054931640625,4.2,91
"3","w20jwf",0.98052978515625,101.552124023438,0.00274658203125,0.0054931640625,4.2,91
"4","qr1upr",-4.88067626953125,104.035034179688,0.00274658203125,0.0054931640625,4.2,91
"5","qr1upr",-4.88067626953125,104.035034179688,0.00274658203125,0.0054931640625,4.2,91
"6","qyu15n",-6.81976318359375,129.512329101562,0.00274658203125,0.0054931640625,4.5,139
"7","qpwfx4",-2.35931396484375,99.8052978515625,0.00274658203125,0.0054931640625,4.2,91
"8","wbdnht",3.89739990234375,126.765747070312,0.00274658203125,0.0054931640625,5.4,109
"9","qpwfx4",-2.35931396484375,99.8052978515625,0.00274658203125,0.0054931640625,4.2,91
"10","qpwfx4",-2.35931396484375,99.8052978515625,0.00274658203125,0.0054931640625,4.2,91
"11","qr1upr",-4.88067626953125,104.035034179688,0.00274658203125,0.0054931640625,4.2,91
"12","qpwfx4",-2.35931396484375,99.8052978515625,0.00274658203125,0.0054931640625,4.2,91
