"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2008-04-11","00:14:32",-2.06,127.63,35,4.1
"2008-04-11","00:14:33",-2.05,127.66,49,4.1
"2008-04-11","02:01:24",-9.38,107.83,15,4.6
"2008-04-11","02:01:27",-9.4,107.7,40,4.5
"2008-04-11","02:01:27",-9.47,107.7,40,4.5
"2008-04-11","02:01:30",-9.16,108.01,58,4.6
"2008-04-11","04:11:26",-7.79,102.95,50,3.6
"2008-04-11","05:44:44",-7.78,106.5,28,3.6
"2008-04-11","05:49:05",-7.41,106.49,9,3.3
"2008-04-11","06:52:24",5.14,124.71,380,4.2
"2008-04-11","06:52:24",5.12,124.68,378,4.2
"2008-04-11","06:52:24",5.12,124.68,378,3.7
"2008-04-11","08:01:06",5.35,94.97,66,3.8
"2008-04-11","08:13:14",-0.97,123.32,13,3.7
"2008-04-11","08:57:17",-7.92,127.87,154,3.5
"2008-04-11","11:41:59",-7.96,113.16,161,2.9
"2008-04-11","11:49:35",0.37,122.55,97,2.1
"2008-04-11","12:07:34",-6.09,102.69,15,3.4
"2008-04-11","12:49:18",-0.23,97.37,10,3.2
"2008-04-11","13:25:29",-0.73,121.1,110,3.3
"2008-04-11","13:35:44",0.28,122.14,143,2.9
"2008-04-11","13:42:24",0.26,122.51,120,2.5
"2008-04-11","13:45:31",-0.9,127,17,3.6
"2008-04-11","14:10:08",5.15,96.84,133,3.3
"2008-04-11","14:15:22",0.71,126.48,10,2.8
"2008-04-11","14:19:48",-1.93,125.85,30,3.5
"2008-04-11","14:43:24",-2.5,128.54,40,2.7
"2008-04-11","14:46:39",0.64,125.13,101,3.3
"2008-04-11","15:01:47",2.84,127.89,81,4.4
"2008-04-11","15:01:50",2.77,127.86,113,4.4
"2008-04-11","15:01:50",2.77,127.86,113,4.3
"2008-04-11","15:01:52",2.7,127.6,114,5
"2008-04-11","15:01:52",2.76,127.67,114,5
"2008-04-11","15:09:55",2.75,127.68,127,3.5
"2008-04-11","16:13:09",0.13,100.03,122,2.5
"2008-04-11","16:26:01",-8.9,118.3,10,4.4
"2008-04-11","16:26:01",-8.93,118.37,10,4.4
"2008-04-11","16:26:04",-8.78,118.21,158,4.4
"2008-04-11","16:26:04",-8.78,118.21,158,4
"2008-04-11","16:26:05",-8.78,118.14,168,4.4
"2008-04-11","16:38:14",-0.02,122.86,152,2.6
"2008-04-11","17:19:51",1.45,127.2,142,3.8
"2008-04-11","17:35:31",1.3,126.34,44,3.7
"2008-04-11","18:23:22",-6.77,105.27,13,3.9
"2008-04-11","19:10:16",1.74,127.27,10,4.3
"2008-04-11","19:10:25",1.7,127.24,93,4.3
"2008-04-11","19:10:25",1.7,127.24,93,4.1
"2008-04-11","19:10:28",1.7,127,98,4.3
"2008-04-11","19:10:28",1.71,127.04,98,4.2
"2008-04-11","19:10:58",-5.9,103.92,17,2.2
"2008-04-11","19:57:26",-7.33,127.49,35,4.2
"2008-04-11","19:57:35",-7.83,127.37,144,4.2
"2008-04-11","19:57:35",-7.83,127.37,144,4
