"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2002-09-01","00:15:55",-8.16,117.91,33,4.7
"2002-09-01","00:15:55",-8.11,117.94,33,4.7
"2002-09-01","00:15:55",-8.11,117.94,33,4.4
"2002-09-01","01:00:07",-3.13,129.92,33,4.4
"2002-09-01","01:00:10",-3.17,129.97,64,4.4
"2002-09-01","01:00:10",-3.17,129.97,64,3.8
"2002-09-01","13:10:36",-6.69,129.98,240,3.2
"2002-09-01","16:23:29",0.35,125.84,33,4.3
"2002-09-01","16:23:29",0.34,125.82,33,4.3
"2002-09-01","16:23:29",0.34,125.82,33,4.1
"2002-09-01","18:02:02",-4.67,130.14,33,3.6
"2002-09-01","18:02:07",-4.84,130.07,83,3.6
"2002-09-01","18:02:07",-4.84,130.07,83,3.7
