"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2009-06-08","00:44:53",-8.01,110.47,10,2.5
"2009-06-08","04:49:10",1.48,129.07,54,4.7
"2009-06-08","04:49:14",0.9,128.94,27,4.5
"2009-06-08","04:49:14",0.9,128.94,27,4.2
"2009-06-08","04:49:15",0.91,128.93,35,4.5
"2009-06-08","06:14:11",-9.64,108.5,15,4.2
"2009-06-08","06:14:12",-9.69,108.39,27,3.9
"2009-06-08","07:14:53",-8.72,127.51,35,3.8
"2009-06-08","09:36:17",-6.27,127.94,450,3.4
"2009-06-08","09:47:00",-7.1,129.17,105,3.7
"2009-06-08","12:05:14",-2.26,129.2,69,3.3
"2009-06-08","12:40:08",-1.04,130.93,35,3.6
"2009-06-08","13:54:53",2.27,128.28,150,4.1
"2009-06-08","13:54:55",2.2,128.2,165,4.4
"2009-06-08","13:54:55",2.26,128.25,165,4.4
"2009-06-08","13:54:56",2.32,128.28,117,4.7
"2009-06-08","16:29:37",-0.22,122.85,100,3.9
"2009-06-08","16:29:38",-0.3,122.88,52,4.9
