"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2015-08-23","02:58:19",-2.71,138.34,50,3.4
"2015-08-23","06:11:07",0.71,99.9,174,3.6
"2015-08-23","06:43:55",-6.01,131.79,170,3.4
"2015-08-23","08:38:43",-0.91,133.37,29,3.9
"2015-08-23","08:50:30",0.1,100.38,160,3.3
"2015-08-23","09:40:11",-6.59,131.08,84,3.6
"2015-08-23","11:26:22",1.62,123.81,320,3.3
"2015-08-23","13:50:36",-3.59,128.77,16,2.9
"2015-08-23","14:06:15",-2.86,122.5,10,3.6
"2015-08-23","14:33:27",1.54,127.37,10,4.7
"2015-08-23","14:33:27",1.54,127.37,10,4.6
"2015-08-23","14:33:28",1.55,127.35,20,4.6
"2015-08-23","14:33:29",1.54,127.36,20,4.7
"2015-08-23","14:49:37",-2.81,122.65,12,3.5
"2015-08-23","14:49:41",-2.89,128.84,11,2.8
"2015-08-23","15:13:46",-2.8,122.39,13,3.8
"2015-08-23","15:18:01",-2.83,122.5,30,3.7
"2015-08-23","15:21:34",2.12,95.19,21,4.3
"2015-08-23","15:21:34",2.12,95.19,21,4
"2015-08-23","15:21:35",2.15,95.22,27,4.3
"2015-08-23","15:42:12",-10.37,111.56,10,3.6
"2015-08-23","15:48:02",-10.4,111.5,10,3.3
"2015-08-23","15:52:47",-9.32,125.28,13,4.5
"2015-08-23","15:56:48",-2.81,122.38,10,4.1
"2015-08-23","15:56:48",-2.81,122.38,10,3.7
"2015-08-23","15:56:53",-2.77,122.12,54,4.1
"2015-08-23","16:31:52",-2.79,100.14,27,4.4
"2015-08-23","16:31:52",-2.79,100.14,27,4.2
"2015-08-23","16:31:55",-2.74,100.27,35,4.4
"2015-08-23","17:39:18",-2.82,122.5,10,3.8
"2015-08-23","17:44:50",-4.03,102.96,1,3.3
"2015-08-23","18:40:13",-8.14,107.2,41,4.5
"2015-08-23","18:40:13",-8.28,107.29,35,4.5
"2015-08-23","18:40:13",-8.28,107.29,35,4.2
"2015-08-23","19:54:23",5.44,93.41,10,4.6
"2015-08-23","19:54:25",5.45,93.43,30,4.6
"2015-08-23","19:54:26",5.66,92.58,10,4.8
"2015-08-23","19:54:26",5.46,93.44,40,4.7
"2015-08-23","20:24:02",-9.44,117.52,71,3.2
"2015-08-23","20:39:43",0.96,98.19,3,4.7
"2015-08-23","20:39:45",0.81,97.81,29,4.6
"2015-08-23","20:39:46",0.85,97.78,32,4.6
"2015-08-23","20:44:02",-2.83,122.45,10,3.9
"2015-08-23","22:58:52",2.34,125.36,164,4.7
"2015-08-23","22:58:52",2.24,125.41,175,4.7
"2015-08-23","22:58:52",2.29,125.36,171,4.1
"2015-08-23","22:58:52",2.24,125.41,175,4.3
"2015-08-23","22:58:53",2.3,125.44,171,4.8
"2015-08-23","23:18:27",-7.8,106.17,10,3.2
