"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2014-07-08","01:23:22",-7.04,129.96,120,4.9
"2014-07-08","01:23:23",-7.03,129.93,136,4.9
"2014-07-08","01:23:24",-7.09,129.97,123,5.1
"2014-07-08","01:23:24",-7.18,129.95,140,5
"2014-07-08","01:23:25",-7.12,129.93,136,5.1
"2014-07-08","01:46:32",-6.12,122.01,358,2.7
"2014-07-08","09:40:09",-0.11,133.03,134,4.3
"2014-07-08","09:40:11",-0.21,133.09,32,4
"2014-07-08","10:39:10",-4.77,133.93,20,4
"2014-07-08","10:39:11",-4.84,133.73,25,4.1
"2014-07-08","14:22:12",-7.58,107.16,63,4.5
"2014-07-08","14:22:12",-7.58,107.13,63,4.4
"2014-07-08","14:33:18",-7.42,128.77,140,2.8
"2014-07-08","17:31:16",4.88,96.1,11,4.7
"2014-07-08","17:31:16",4.84,95.82,17,4.7
"2014-07-08","17:31:17",4.81,95.93,10,4.9
"2014-07-08","17:31:19",4.89,96.12,20,4.6
"2014-07-08","17:31:19",4.86,96.12,29,4.7
"2014-07-08","22:04:42",4.95,125.62,180,4.6
"2014-07-08","22:04:42",4.81,125.65,175,3.6
"2014-07-08","22:10:32",-2.78,139.38,83,4.5
"2014-07-08","22:10:32",-3.08,139.39,83,4
"2014-07-08","22:10:32",-2.96,139.43,81,4
"2014-07-08","22:10:33",-3.16,139.59,100,3.8
