"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2007-06-07","06:10:36",-10.36,119.96,85,3.7
"2007-06-07","14:37:20",1.26,126.07,13,4.5
"2007-06-07","14:37:20",1.26,126.07,13,4.4
"2007-06-07","14:37:28",1.24,126.19,91,4.5
"2007-06-07","15:03:22",1.42,126.36,35,3.2
"2007-06-07","16:45:29",2.3,126.05,117,4
"2007-06-07","18:36:04",-8.21,119.78,195,3.7
"2007-06-07","18:36:06",-7.88,120.3,206,3.7
"2007-06-07","18:36:06",-7.88,120.3,206,3.5
"2007-06-07","20:15:25",0.94,123.45,45,3.7
"2007-06-07","20:15:25",0.88,123.35,53,3.7
"2007-06-07","20:15:25",0.88,123.35,53,3.6
"2007-06-07","20:21:03",-8.71,130.44,110,3.1
"2007-06-07","23:01:13",-6.52,128.26,289,4.1
"2007-06-07","23:01:15",-6.63,128.28,307,4.1
"2007-06-07","23:01:15",-6.63,128.28,307,3.6
