"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2008-06-01","00:38:43",-0.83,100.58,10,3.5
"2008-06-01","03:22:51",-8.94,110.62,10,3.2
"2008-06-01","03:31:24",-0.3,119.87,28,3.3
"2008-06-01","04:23:43",-5.99,130.57,98,3.8
"2008-06-01","06:10:17",-6.22,103.31,21,3.4
"2008-06-01","09:42:32",-4.58,129.53,10,5.4
"2008-06-01","09:42:34",-4.4,129.8,12,5.4
"2008-06-01","09:42:34",-4.54,129.7,20,5.5
"2008-06-01","09:42:36",-4.58,129.62,40,5.4
"2008-06-01","09:45:24",-4.68,129.39,4,4.7
"2008-06-01","09:45:24",-4.68,129.39,4,4.5
"2008-06-01","09:45:25",-4.7,129.39,10,4.7
"2008-06-01","10:06:23",1.92,99.11,11,2.8
"2008-06-01","10:09:59",-4.72,129.4,1,4.3
"2008-06-01","10:09:59",-4.72,129.4,1,4
"2008-06-01","10:10:01",-4.71,129.43,10,4.3
"2008-06-01","10:16:11",-4.62,129.61,10,4.6
"2008-06-01","10:16:16",-4.62,129.68,43,4.6
"2008-06-01","10:16:16",-4.2,129.8,10,4.7
"2008-06-01","10:16:17",-4.43,129.72,40,4.7
"2008-06-01","10:33:28",-4.57,129.5,10,5.4
"2008-06-01","10:33:29",-4.48,129.67,10,5.8
"2008-06-01","10:33:31",-4.4,129.7,21,5.8
"2008-06-01","10:33:33",-4.54,129.63,43,5.4
"2008-06-01","10:33:33",-4.54,129.63,43,5.7
"2008-06-01","12:05:08",1.97,126.67,7,4
"2008-06-01","14:17:15",-0.18,100.18,10,2.8
"2008-06-01","15:31:42",2.24,126.83,71,5
"2008-06-01","15:31:42",2.27,126.9,70,5
"2008-06-01","15:31:42",2.27,126.9,70,4.9
"2008-06-01","15:31:43",2.29,126.78,80,4.9
"2008-06-01","15:31:44",2.3,126.9,48,5.1
"2008-06-01","15:59:48",-9.16,118.03,82,5.1
"2008-06-01","15:59:50",-9.26,118.1,100,5.1
"2008-06-01","15:59:51",-9.36,117.98,110,5.1
"2008-06-01","15:59:51",-9.4,118,94,5.5
"2008-06-01","15:59:51",-9.36,117.98,110,5.2
"2008-06-01","16:27:24",-11.4,116.79,36,4.3
"2008-06-01","16:27:24",-11.4,116.79,36,4.2
"2008-06-01","16:27:25",-11.4,116.7,10,4.9
"2008-06-01","16:27:28",-11.06,116.98,58,4.3
"2008-06-01","17:59:52",-7.15,129.76,35,4
"2008-06-01","17:59:54",-7.28,129.83,60,4
"2008-06-01","17:59:57",-7.3,129.9,66,4.3
"2008-06-01","17:59:57",-7.33,129.96,66,4.3
"2008-06-01","19:09:25",-0.07,123.15,23,4.3
"2008-06-01","19:25:28",0.28,123.55,238,3.4
"2008-06-01","19:30:54",-7.72,128.48,100,4.3
"2008-06-01","19:30:54",-7.72,128.48,100,3.7
"2008-06-01","19:30:56",-7.68,128.54,116,4.3
"2008-06-01","19:48:24",1.5,99.06,35,4.4
"2008-06-01","19:48:24",1.67,99.11,23,4.4
"2008-06-01","19:48:24",1.67,99.11,23,4
"2008-06-01","22:55:34",-4.59,129.59,10,5.1
"2008-06-01","22:55:37",-4.57,129.64,27,5.1
"2008-06-01","22:55:37",-4.4,129.8,10,5.3
"2008-06-01","22:55:37",-4.53,129.69,30,5.4
"2008-06-01","22:55:37",-4.57,129.64,27,5.2
"2008-06-01","23:47:43",0.58,121.91,80,2.5
