"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2012-08-17","01:52:25",1.41,125.86,100,3.5
"2012-08-17","01:52:27",1.43,126.03,26,4.4
"2012-08-17","03:09:34",-0.1,125.53,10,4.2
"2012-08-17","03:09:40",-0.15,125.62,10,3.8
"2012-08-17","04:10:40",-8.35,108.18,10,3.8
"2012-08-17","04:10:44",-8.24,108.25,24,4.3
"2012-08-17","06:08:16",3.29,96.04,10,3.2
"2012-08-17","06:32:00",-7.52,119.23,244,2.5
"2012-08-17","07:48:33",-8.89,118.98,100,3.2
"2012-08-17","07:48:36",-8.64,118.95,91,3.6
"2012-08-17","08:55:51",-8.38,121.72,12,3
"2012-08-17","09:03:11",-0.47,135.95,54,3.5
"2012-08-17","14:36:41",1.43,98.01,12,4
"2012-08-17","14:36:42",1.41,97.98,50,3.8
"2012-08-17","14:36:42",1.43,97.99,28,3.9
"2012-08-17","15:31:48",-3.07,128.74,34,3.6
"2012-08-17","15:59:48",1.49,126.98,13,3.7
"2012-08-17","15:59:48",1.54,127.05,35,3.7
"2012-08-17","16:30:09",-8.16,119.71,168,4.4
"2012-08-17","16:30:10",-8.41,119.68,155,4.8
"2012-08-17","16:30:10",-8.39,119.72,171,4.4
"2012-08-17","16:30:10",-8.39,119.72,171,4.2
"2012-08-17","16:30:11",-8.48,119.72,156,4.8
"2012-08-17","16:30:11",-8.48,119.72,158,4.6
"2012-08-17","17:21:55",-7.47,128.43,184,3.4
"2012-08-17","22:28:13",2.34,90.11,35,3.8
"2012-08-17","23:16:03",-7.44,120.8,240,2.5
