"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2007-05-22","03:41:10",2,96.69,40,4.9
"2007-05-22","03:41:12",2.01,96.75,30,5
"2007-05-22","03:41:12",1.98,96.71,32,5
"2007-05-22","03:41:12",1.98,96.71,32,4.9
"2007-05-22","03:41:18",2.1,97.4,20,4.9
"2007-05-22","05:06:48",1.53,99.05,30,4.2
"2007-05-22","05:06:48",1.48,98.94,35,4.2
"2007-05-22","05:06:48",1.48,98.94,35,3.9
"2007-05-22","11:03:48",-0.1,122.98,124,3.1
"2007-05-22","12:19:30",-7.32,122.46,504,3.8
"2007-05-22","12:55:53",-4.61,134.78,35,3.7
"2007-05-22","18:36:28",-6.26,130.12,65,4.7
"2007-05-22","18:36:28",-6.25,130.08,80,4.7
"2007-05-22","18:36:30",-6.38,130.15,88,4.7
"2007-05-22","18:36:36",-6.2,130.3,140,4.5
"2007-05-22","18:59:49",3.76,124.73,311,3.8
"2007-05-22","18:59:51",3.75,124.71,323,3.8
"2007-05-22","18:59:51",3.75,124.71,323,3.5
"2007-05-22","19:23:47",-6.7,123.6,104,5.8
"2007-05-22","20:46:03",-3.17,130.57,75,3.8
"2007-05-22","23:15:24",0.34,123.9,35,4
"2007-05-22","23:15:24",0.34,123.9,35,3.9
"2007-05-22","23:15:30",0.27,123.85,97,4
