"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1993-01-05","04:53:40",-4.1,129.55,33,4.8
"1993-01-05","04:53:40",-4.09,129.56,33,4.8
"1993-01-05","09:16:07",-6.6,122.98,33,4.8
"1993-01-05","12:28:58",-4.04,129.52,28,4.6
"1993-01-05","12:28:59",-4.02,129.55,37,4.6
"1993-01-05","12:28:59",-4.02,129.55,37,4.8
"1993-01-05","16:23:16",-9.19,123.92,33,4.6
"1993-01-05","16:23:17",-9.22,123.89,33,4.6
"1993-01-05","23:25:28",-6.41,130.4,63,5.1
"1993-01-05","23:25:29",-6.42,130.43,72,5.1
"1993-01-05","23:25:29",-6.42,130.43,72,5
