"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2002-02-20","00:40:26",-2.46,139.69,33,5.3
"2002-02-20","00:40:27",-2.46,139.68,36,5.5
"2002-02-20","01:21:29",-6.84,128.76,210,4
"2002-02-20","01:21:30",-6.93,128.88,215,4
"2002-02-20","01:21:30",-6.93,128.88,215,3.9
"2002-02-20","02:09:13",-1.11,136.88,33,3.7
"2002-02-20","07:06:24",2.82,97.24,122,3.3
"2002-02-20","07:06:24",2.82,97.24,122,3.9
"2002-02-20","07:45:46",-2.46,139.75,33,3.9
"2002-02-20","07:57:55",-5.51,104.58,84,4.5
"2002-02-20","07:57:56",-5.55,104.62,83,4.5
"2002-02-20","07:57:56",-5.55,104.62,83,4.6
"2002-02-20","08:06:54",3.79,125.31,213,4.7
"2002-02-20","08:06:56",3.78,125.36,235,4.7
"2002-02-20","08:06:56",3.78,125.36,235,4.5
"2002-02-20","08:08:00",1.26,98,33,3.8
"2002-02-20","08:08:00",1.26,98,33,4.1
"2002-02-20","08:57:23",0.89,126.12,33,4.1
"2002-02-20","14:08:39",-9.53,116.56,64,4
"2002-02-20","14:31:24",0.32,126.27,33,4.8
"2002-02-20","14:31:24",0.33,126.26,33,4.8
"2002-02-20","14:31:24",0.33,126.26,33,4.6
"2002-02-20","15:40:39",-10.15,111.56,50,3.5
"2002-02-20","16:46:17",5.78,126.1,33,3.5
"2002-02-20","18:20:12",-2.47,130.38,33,3.5
"2002-02-20","18:36:18",5.81,94.61,200,3
"2002-02-20","18:42:43",-9.69,115.19,33,5.3
"2002-02-20","19:28:32",1.97,126.08,352,3.1
"2002-02-20","21:33:58",-3.78,125.12,33,3.7
"2002-02-20","21:51:05",-7.41,128.02,107,4.6
"2002-02-20","21:51:05",-7.41,128.02,107,4.7
"2002-02-20","21:51:08",-7.4,128.19,136,4.6
