"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2008-04-08","01:06:17",0.68,123.58,260,3.8
"2008-04-08","01:06:17",0.68,123.58,260,3.6
"2008-04-08","01:06:19",0.68,123.54,282,3.8
"2008-04-08","01:10:36",-0.12,123.05,151,3.8
"2008-04-08","02:56:54",-7.17,127.77,35,4
"2008-04-08","02:57:04",-7.66,127.69,142,4
"2008-04-08","02:57:04",-7.66,127.69,142,3.4
"2008-04-08","06:15:44",-9.24,110.63,20,3.6
"2008-04-08","06:34:41",-7.14,129.12,102,3.4
"2008-04-08","07:30:35",2.73,96.31,12,3.4
"2008-04-08","10:59:05",0.4,121.82,173,2.4
"2008-04-08","11:55:56",-0.06,122.8,105,2.4
"2008-04-08","14:58:14",-2.25,99.26,26,4.5
"2008-04-08","14:58:14",-2.25,99.26,26,4.3
"2008-04-08","14:58:15",-2.2,99.2,29,4.4
"2008-04-08","14:58:16",-2.16,99.4,35,4.5
"2008-04-08","16:20:36",-5.52,128.71,172,2.8
"2008-04-08","20:35:43",-6.62,106.76,158,3.7
"2008-04-08","23:03:01",-3.02,130.52,13,3.6
"2008-04-08","23:03:01",-3.02,130.52,13,3.7
"2008-04-08","23:03:05",-3.26,129.9,35,3.6
