"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1999-05-28","01:21:23",-8.18,120.11,103,4
"1999-05-28","01:52:48",-2.36,134.64,33,4.1
"1999-05-28","01:52:48",-2.37,134.63,33,4.1
"1999-05-28","01:52:48",-2.37,134.63,33,4
"1999-05-28","02:29:10",-8.36,115.53,240,4.4
"1999-05-28","02:47:15",-3.63,119.14,33,4.2
"1999-05-28","02:47:15   ",-3.63,119.14,33,4.4
"1999-05-28","07:09:52",-0.87,98.56,30,4.8
"1999-05-28","07:09:53",-0.85,98.58,43,4.8
"1999-05-28","12:05:57",-2.05,138.43,33,4.4
"1999-05-28","12:05:58",-1.97,138.47,33,4.4
"1999-05-28","20:11:17",-3.7,140.82,33,3.7
"1999-05-28","20:51:49",-5.53,102.95,33,4.1
"1999-05-28","20:51:57",-4.9,103.73,89,4.1
"1999-05-28","20:51:57",-4.9,103.73,89,3.8
