"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1996-12-21","02:52:33",5.65,126.9,250,3.3
"1996-12-21","05:14:44",-10.54,113.53,33,4.5
"1996-12-21","05:14:44",-10.59,113.49,34,4.5
"1996-12-21","05:14:44",-10.59,113.49,34,4.4
"1996-12-21","12:31:29",-10.63,135.3,386,3.5
"1996-12-21","12:33:14",-9.38,135.26,434,3.1
"1996-12-21","12:45:48",1.86,127.55,150,4.7
"1996-12-21","12:45:48",1.84,127.65,152,4.7
"1996-12-21","12:45:48",1.84,127.65,152,4.1
"1996-12-21","16:00:57",-8.84,125.65,33,4.3
"1996-12-21","16:00:58",-8.97,125.62,33,4.3
"1996-12-21","16:00:58",-8.97,125.62,33,4.4
"1996-12-21","19:14:19",4.03,126.42,21,5
"1996-12-21","19:14:19",4.03,126.42,21,4.9
"1996-12-21","19:14:20",4.03,126.46,33,5.2
