"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1995-12-27","01:01:54",-9.9,115.05,33,4.2
"1995-12-27","01:01:54",-9.89,115.05,38,4.2
"1995-12-27","01:29:45",-6.45,129.58,33,4.2
"1995-12-27","01:29:46",-6.48,129.72,56,4.2
"1995-12-27","01:29:46",-6.48,129.72,56,4.5
"1995-12-27","02:07:21",-8.68,129.51,91,4.4
"1995-12-27","02:07:22",-8.7,129.53,95,4.4
"1995-12-27","02:07:22",-8.7,129.53,95,4.6
"1995-12-27","13:48:17",-6.84,129.27,103,4.1
"1995-12-27","13:48:18",-6.86,129.28,109,4.1
"1995-12-27","13:48:18",-6.86,129.28,109,4.6
"1995-12-27","20:01:16",-8.31,122.01,33,3.8
"1995-12-27","20:01:17",-8.39,122.06,33,3.8
"1995-12-27","21:27:24",-10.03,115,33,4.2
"1995-12-27","21:27:24",-10.03,115,33,4.1
"1995-12-27","21:27:25",-10.04,115.06,33,4.2
