"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2008-07-19","03:38:58",-3.57,127.79,10,3.5
"2008-07-19","04:48:10",-9.22,107.89,31,4.3
"2008-07-19","04:48:13",-9.25,107.94,51,4.3
"2008-07-19","04:48:13",-9.25,107.94,51,4.1
"2008-07-19","05:14:36",-2.1,100.11,28,3.5
"2008-07-19","06:14:18",-4.28,103.01,12,2.8
"2008-07-19","10:32:08",0.22,96.67,28,4.3
"2008-07-19","10:32:08",0.23,96.72,29,4.3
"2008-07-19","10:32:08",0.23,96.72,29,4.2
"2008-07-19","10:55:53",0.29,96.66,30,4.3
"2008-07-19","10:55:54",0.28,96.72,31,4.3
"2008-07-19","10:55:54",0.28,96.72,31,4.2
"2008-07-19","11:15:30",-2.91,122.48,23,3.9
"2008-07-19","14:00:38",1.76,99.07,10,2.9
"2008-07-19","14:43:15",0.98,121.68,25,3.3
"2008-07-19","18:16:01",-3.48,100.63,37,4.7
"2008-07-19","18:16:02",-3.5,100.6,47,4.6
"2008-07-19","18:16:02",-3.51,100.65,47,4.6
"2008-07-19","18:16:03",-3.46,100.69,47,4.7
"2008-07-19","23:19:54",-0.45,96.93,10,5.4
"2008-07-19","23:19:55",-0.4,96.9,14,5.1
"2008-07-19","23:19:57",-0.45,96.96,28,5.2
"2008-07-19","23:19:58",-0.44,96.95,35,5.2
"2008-07-19","23:20:09",-0.1,97.8,71,5.4
"2008-07-19","23:23:46",-8.22,107.91,12,4.2
