"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2003-05-14","03:40:24",-7.05,126.54,366,4.8
"2003-05-14","03:40:24",-7.05,126.54,366,3.5
"2003-05-14","03:40:26",-7.11,126.68,399,4.8
"2003-05-14","05:20:56",-8.65,115.65,99,4.7
"2003-05-14","06:03:47",-7.63,116.22,277,5
"2003-05-14","07:40:31",-8,107.21,38,6
"2003-05-14","07:40:31",-8,107.21,38,5.3
"2003-05-14","07:40:36",-8.06,107.31,79,6
"2003-05-14","11:13:39",-9.71,118.21,300,3.2
"2003-05-14","12:21:27",-8.62,118.26,205,4.8
"2003-05-14","12:21:27   ",-8.62,118.26,205,4.7
"2003-05-14","16:13:59",5.55,126.15,123,3.5
"2003-05-14","17:31:29",-10.41,113.06,23,3.1
"2003-05-14","19:09:08",-7.54,129.46,176,3.9
"2003-05-14","19:19:23",-2.88,138.41,58,3.7
"2003-05-14","19:36:58",-7.52,129.47,164,3.1
"2003-05-14","20:22:10",2.24,126.94,158,3.8
"2003-05-14","20:53:29",5.16,127.51,57,3.9
