"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1999-02-06","01:19:45",-9.5,114.7,25,4.5
"1999-02-06","06:01:31",-2.41,101.88,33,4.4
"1999-02-06","07:57:44",-10.44,116.67,33,4
"1999-02-06","07:57:47",-10.48,116.32,57,4
"1999-02-06","07:57:47",-10.48,116.32,57,4.3
"1999-02-06","08:48:34",0,123.23,678,2.9
"1999-02-06","14:53:14",-9.62,115.28,33,4.9
"1999-02-06","14:53:14",-9.62,115.28,33,4.5
"1999-02-06","17:20:50",-6.91,128.44,6,4.5
"1999-02-06","17:20:50",-6.91,128.44,6,4.6
"1999-02-06","17:20:54",-6.93,128.5,33,4.5
"1999-02-06","18:55:55",-7.12,105.14,100,4.4
"1999-02-06","18:55:55",-7.12,105.14,100,4.1
