"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2018-04-28","01:42:18",-3.89,101.7,20,4.3
"2018-04-28","02:23:18",-8,107.41,28,4.1
"2018-04-28","05:28:56",-7.28,106.84,10,2.9
"2018-04-28","07:37:04",-7.24,106.86,10,3.1
"2018-04-28","11:52:30",-9.25,117.25,10,3.6
"2018-04-28","13:33:44",-5.92,127.82,376,4.7
"2018-04-28","13:33:44",-5.88,127.82,388,4.1
"2018-04-28","14:18:36",0.56,122.54,99,2.6
"2018-04-28","14:38:30",-0.04,123.15,153,3.1
"2018-04-28","15:03:52",-8.96,123.84,119,3
"2018-04-28","15:54:32",-8.47,119.69,176,3.8
"2018-04-28","18:13:44",2.87,128.78,34,4.3
"2018-04-28","18:13:45",2.63,128.91,20,4.2
"2018-04-28","21:01:57",2.15,122.77,10,3
"2018-04-28","22:49:32",0.83,98.66,70,2.7
"2018-04-28","23:16:55",0.38,121.73,113,2.7
