"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2005-02-25","00:22:30",-8.69,124.38,15,4
"2005-02-25","00:22:30",-8.94,123.98,33,4
"2005-02-25","00:22:30",-8.94,123.98,33,3.8
"2005-02-25","01:18:28",4.29,93.93,33,4.3
"2005-02-25","01:18:28",4.29,93.93,33,4.2
"2005-02-25","01:18:31",4.38,94,46,4.3
"2005-02-25","03:20:29",-5.6,122.17,7,4.9
"2005-02-25","03:20:29",-5.6,122.17,7,4.8
"2005-02-25","03:20:31",-5.58,122.16,10,4.9
"2005-02-25","06:36:16",3.68,122.74,556,4.7
"2005-02-25","06:36:16",3.68,122.74,556,4.4
"2005-02-25","06:36:17",3.71,122.74,541,4.7
"2005-02-25","08:23:40",-7.84,115.55,212,3.8
"2005-02-25","14:55:43",1.86,92.24,33,4.4
"2005-02-25","14:55:43",1.86,92.24,33,4.2
"2005-02-25","14:55:45",1.85,92.24,32,4.4
"2005-02-25","14:59:02",1.98,92.49,33,4.2
"2005-02-25","14:59:02",1.98,92.49,33,3.9
"2005-02-25","14:59:03",1.98,92.48,30,4.2
"2005-02-25","15:03:16",5.25,94.75,33,4.3
"2005-02-25","15:03:16",5.25,94.75,33,4.2
"2005-02-25","15:03:18",5.38,94.83,30,4.3
"2005-02-25","17:35:59",-4.61,122.61,33,3.5
"2005-02-25","20:40:29",2.72,94.27,28,4.7
"2005-02-25","20:40:29",2.78,94.32,30,5.3
"2005-02-25","20:40:29",2.72,94.27,28,5
"2005-02-25","20:40:31",2.74,94.26,28,4.7
"2005-02-25","22:35:27",-2.08,137.27,3,4.2
"2005-02-25","22:35:27",-2.08,137.27,3,3.8
"2005-02-25","22:35:30",-2.05,137.31,10,4.2
