"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2007-05-19","01:15:43",-3.08,129.65,30,4.1
"2007-05-19","01:15:46",-3.24,129.52,62,4.1
"2007-05-19","01:15:46",-3.24,129.52,62,3.9
"2007-05-19","01:22:46",-2.65,140.17,30,3.8
"2007-05-19","01:22:49",-2.68,139.83,39,3.8
"2007-05-19","01:22:49",-2.68,139.83,39,3.9
"2007-05-19","01:24:53",2.78,96.56,35,4
"2007-05-19","06:13:23",5.4,126.6,20,4.9
"2007-05-19","06:13:28",5.16,126.07,92,4.7
"2007-05-19","06:13:29",5.13,126.12,90,4.7
"2007-05-19","06:13:29",5.06,126.19,91,4.7
"2007-05-19","08:08:54",-6.42,105.18,4,3.8
"2007-05-19","11:33:25",-1.28,126.7,96,3.1
"2007-05-19","17:28:18",1.98,99.08,140,3.9
"2007-05-19","17:28:18",1.98,99.08,140,3.8
"2007-05-19","17:28:19",1.98,99.06,145,3.9
"2007-05-19","18:18:49",1.73,127.03,36,3.4
"2007-05-19","18:43:30",1.74,99.68,159,3
"2007-05-19","22:56:08",-7.12,103.2,30,3.7
"2007-05-19","22:56:09",-7.14,103.18,35,3.7
"2007-05-19","23:56:39",1.22,125.84,35,3.9
"2007-05-19","23:56:56",0.48,124.67,170,3.9
"2007-05-19","23:56:56",0.48,124.67,170,3.5
