"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2011-01-23","00:51:06",0.11,125.15,14,4
"2011-01-23","04:07:37",-8.73,112.51,71,3.2
"2011-01-23","06:20:27",-5.88,128.98,225,2.9
"2011-01-23","06:31:07",0.45,121.24,67,3.9
"2011-01-23","06:31:07",0.45,121.24,67,4
"2011-01-23","07:24:29",-7.67,122.78,241,4.4
"2011-01-23","07:24:37",-8.55,122.98,150,3.8
"2011-01-23","09:05:34",-4.23,102.16,49,5.4
"2011-01-23","09:05:34",-4.37,102.03,42,5.3
"2011-01-23","09:05:34",-4.23,102.16,49,5.3
"2011-01-23","09:05:35",-4.39,102.05,49,5.1
"2011-01-23","09:05:35",-4.25,102.14,56,5.3
"2011-01-23","09:05:36",-4.28,102.12,57,5.4
"2011-01-23","09:33:04",-6.47,130,146,3.4
"2011-01-23","11:47:29",-9.11,129.82,35,3.8
"2011-01-23","13:26:51",1.12,120.82,10,4.9
"2011-01-23","13:26:51",1.08,121,29,4.5
"2011-01-23","13:26:51",1.08,121,29,4.6
"2011-01-23","13:26:54",0.99,120.84,65,4.5
"2011-01-23","13:26:54",1.12,120.91,55,4.6
"2011-01-23","13:26:55",1.13,120.89,48,4.8
"2011-01-23","16:44:38",2,120.64,30,4.8
"2011-01-23","16:44:38",2.02,120.66,35,4.2
"2011-01-23","16:44:38",2.02,120.66,35,3.9
"2011-01-23","16:44:40",1.83,120.41,53,4.2
"2011-01-23","18:50:36",-7.69,129.32,70,3.3
