"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2013-11-19","00:40:27",-11.81,113.43,10,4.6
"2013-11-19","00:40:31",-11.63,113.56,35,4.2
"2013-11-19","00:40:33",-11.39,113.51,122,4.8
"2013-11-19","01:27:06",-4.1,127.26,197,4.3
"2013-11-19","01:27:07",-4.05,127.35,200,4.3
"2013-11-19","01:27:07",-4.05,127.35,200,3.6
"2013-11-19","02:28:16",-8.98,118.66,10,4.8
"2013-11-19","02:28:16",-8.91,118.78,21,4.7
"2013-11-19","02:28:16",-8.91,118.78,21,4.6
"2013-11-19","02:28:17",-9.03,118.69,35,4.1
"2013-11-19","02:28:17",-9.03,118.69,35,4.2
"2013-11-19","02:28:19",-8.94,118.72,77,4.1
"2013-11-19","04:49:57",-6.5,128.94,250,3.1
"2013-11-19","04:59:31",-9.94,115.16,35,3.6
"2013-11-19","04:59:31",-10.06,115.35,10,4.4
"2013-11-19","04:59:31",-10.06,115.34,10,4.4
"2013-11-19","04:59:35",-9.66,115.41,11,4.4
"2013-11-19","05:05:05",-8.29,120.65,375,3.4
"2013-11-19","05:17:45",-4.04,127.5,200,4.6
"2013-11-19","05:17:45",-4.04,127.5,200,4.2
"2013-11-19","05:17:47",-4.04,127.46,207,4.6
"2013-11-19","05:17:47",-4.03,127.52,228,4.6
"2013-11-19","05:17:47",-3.98,127.46,218,4.3
"2013-11-19","05:17:47",-3.98,127.46,218,4.4
"2013-11-19","11:57:53",4.47,125.85,150,3.5
"2013-11-19","12:54:25",-10.39,123.76,13,4.4
"2013-11-19","12:54:25",-10.39,123.76,13,3.7
"2013-11-19","12:54:26",-10.3,123.69,11,4.2
"2013-11-19","12:59:26",-3.53,135.72,11,4.4
"2013-11-19","12:59:28",-3.45,135.69,22,4.6
"2013-11-19","12:59:28",-3.7,135.63,22,4.3
"2013-11-19","12:59:29",-3.66,135.59,38,4.3
"2013-11-19","13:05:28",-10.06,119.33,10,3
"2013-11-19","13:32:51",2.64,128.43,38,6
"2013-11-19","13:32:53",2.75,128.49,53,6
"2013-11-19","13:32:53",2.72,128.45,56,6.1
"2013-11-19","13:32:53",2.73,128.46,51,6
"2013-11-19","13:32:53",2.72,128.45,56,6
"2013-11-19","13:32:55",2.71,128.43,66,6.1
"2013-11-19","13:42:52",2.81,128.45,35,4.6
"2013-11-19","13:42:52",2.81,128.45,35,4.5
"2013-11-19","13:42:53",2.86,128.46,35,4.6
"2013-11-19","14:45:23",2.87,128.56,35,4.3
"2013-11-19","14:45:25",2.69,128.49,23,4.3
"2013-11-19","14:45:27",2.45,128.55,35,4.3
"2013-11-19","15:21:12",-10.16,119.2,34,3.5
"2013-11-19","19:17:57",-7.22,128.88,82,2.9
"2013-11-19","19:27:46",-8.72,118.37,119,3.9
"2013-11-19","19:27:46",-8.77,118.31,150,3.4
"2013-11-19","20:22:43",1.29,97.12,16,5.1
"2013-11-19","20:22:44",1.22,97,28,4.9
"2013-11-19","20:22:45",1.3,97.12,24,4.8
"2013-11-19","20:22:45",1.33,97.12,30,5
"2013-11-19","20:22:46",1.29,97.11,42,5.1
"2013-11-19","20:22:46",1.29,97.11,42,5
