"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2002-04-10","02:06:31",-0.76,100.56,128,3.6
"2002-04-10","05:40:47",-8.38,119.6,115,3.4
"2002-04-10","06:30:54",-2.09,137.98,33,4.7
"2002-04-10","06:30:54",-2.1,137.95,33,4.7
"2002-04-10","06:30:54",-2.1,137.95,33,4.8
"2002-04-10","07:27:42",-2.14,138.44,33,3.9
"2002-04-10","07:28:13",-9.67,114.2,88,4.7
"2002-04-10","07:28:13",-9.67,114.2,88,5.1
"2002-04-10","07:37:59",5.77,124.1,33,3.5
"2002-04-10","07:51:39",-2.71,138.78,33,3.7
"2002-04-10","07:57:36",-2.15,138.4,33,3.8
"2002-04-10","08:17:53",-2.03,137.69,33,4.1
"2002-04-10","08:17:53",-2.08,137.67,34,4.1
"2002-04-10","08:17:53",-2.08,137.67,34,4.4
"2002-04-10","08:24:06",-2.1,138.03,52,3.8
"2002-04-10","09:20:19",-9.91,124.69,78,3.7
"2002-04-10","09:21:08",-2.04,138.07,33,4.6
"2002-04-10","09:21:08",-2.05,138.06,42,4.6
"2002-04-10","09:21:08",-2.05,138.06,42,4.7
"2002-04-10","10:20:54",-2.05,137.76,10,3.9
"2002-04-10","12:46:24",-8.41,116.3,110,4.5
"2002-04-10","12:53:53",-2.94,128.3,33,4.1
"2002-04-10","12:53:58",-3.03,128,96,4.1
"2002-04-10","12:53:58",-3.03,128,96,4
"2002-04-10","14:42:31",-7.39,126.43,295,3.7
"2002-04-10","15:24:18",2.84,128.58,300,4.1
"2002-04-10","19:48:35",-5.27,134.12,33,4.7
"2002-04-10","19:48:35",-5.31,134.05,37,4.7
"2002-04-10","20:03:20",-5.69,128.68,206,3.2
"2002-04-10","20:04:37",-9.45,113.88,160,3.8
"2002-04-10","23:16:36",-5.32,133.88,33,4.4
"2002-04-10","23:16:36",-5.32,133.88,33,4.1
"2002-04-10","23:16:37",-5.2,134.09,33,4.4
"2002-04-10","23:23:48",3.4,126.59,33,4.3
"2002-04-10","23:23:50",3.38,126.57,52,4.3
