"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2017-11-02","00:11:32",-7.11,107.08,12,2.7
"2017-11-02","01:40:58",-2.95,129.23,20,3.5
"2017-11-02","02:38:08",-6.6,106.42,120,3
"2017-11-02","03:00:07",-8.72,120.53,10,3.4
"2017-11-02","03:00:07",-8.66,120.59,14,3.4
"2017-11-02","03:16:19",-3.83,127.77,10,5
"2017-11-02","03:16:22",-3.85,127.79,14,4.9
"2017-11-02","03:16:22",-3.84,127.76,10,4.6
"2017-11-02","03:16:24",-3.86,127.8,49,4.9
"2017-11-02","03:16:25",-3.89,127.74,55,4.9
"2017-11-02","04:22:42",3.44,126.81,10,4.6
"2017-11-02","04:22:46",3.36,126.69,72,4.5
"2017-11-02","05:39:02",0.17,121.18,119,4.4
"2017-11-02","05:39:03",0.47,121.49,100,4.4
"2017-11-02","07:39:28",-3.4,102.12,63,3.9
"2017-11-02","09:16:47",3.97,126.57,60,4.4
"2017-11-02","09:51:15",-4.62,128.06,10,4.1
"2017-11-02","10:28:40",2.32,127.97,10,4
"2017-11-02","10:28:57",1.53,127.87,82,3.9
"2017-11-02","11:08:36",-6.17,105.58,165,3.8
"2017-11-02","11:08:53",-7.51,106.56,135,4.2
"2017-11-02","13:36:37",5.26,126.35,109,4.6
"2017-11-02","13:36:38",5.23,126.43,101,4.5
"2017-11-02","13:36:40",4.99,126.23,95,4.1
"2017-11-02","13:56:56",-9.23,123.91,46,3.8
"2017-11-02","16:33:15",0.76,125.48,32,3.4
"2017-11-02","16:47:52",-9.65,112.86,10,3.6
"2017-11-02","17:02:15",-1.24,120.52,10,5.1
"2017-11-02","17:02:15",-1.2,120.53,10,5.1
"2017-11-02","17:02:17",-1.27,120.54,10,5
"2017-11-02","17:02:19",-1.31,120.55,34,4.8
"2017-11-02","19:38:30",-9.51,110.56,10,3.5
"2017-11-02","20:36:10",-7.23,107.74,10,2
"2017-11-02","20:41:33",-7.24,107.73,10,2.2
"2017-11-02","21:41:46",-0.22,121.81,18,2.5
"2017-11-02","21:58:15",-3.72,127.81,10,3.6
