"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2004-09-01","13:18:49",0.06,123.64,142,5.3
"2004-09-01","13:18:49",0.06,123.64,142,5.2
"2004-09-01","13:18:51",0.12,123.63,149,5.4
"2004-09-01","15:56:29",-6.63,129.87,168,3.5
"2004-09-01","18:38:22",-8.73,115.73,106,5.5
"2004-09-01","20:47:10",-9.32,115.08,80,5.8
"2004-09-01","20:50:48",4.83,126.97,10,4.3
"2004-09-01","20:50:49",4.98,127.52,33,4.3
"2004-09-01","20:50:49",4.98,127.52,33,4.1
"2004-09-01","22:48:35",-8.62,114.87,123,3.2
"2004-09-01","22:48:35",-8.62,114.87,123,5.6
"2004-09-01","23:32:47",-5.85,110.63,343,3
"2004-09-01","23:43:08",3.45,122.72,500,4.3
"2004-09-01","23:43:08",3.45,122.72,500,4.1
"2004-09-01","23:43:09",3.41,122.65,490,4.3
