"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2002-11-02","01:26:10",2.82,96.08,30,7.4
"2002-11-02","01:26:10",2.82,96.08,30,7.3
"2002-11-02","01:26:11",2.98,96.11,31,7.2
"2002-11-02","01:26:11",2.98,96.11,31,6.2
"2002-11-02","01:38:20",2.67,95.9,24,5.2
"2002-11-02","01:38:20",2.68,95.92,24,5.2
"2002-11-02","01:38:20",2.68,95.92,24,5.1
"2002-11-02","01:41:18",2.44,95.85,33,4.5
"2002-11-02","01:45:35",2.64,96.25,33,5.2
"2002-11-02","01:45:36",2.66,96.3,47,5.2
"2002-11-02","01:45:36",2.66,96.3,47,5.1
"2002-11-02","01:56:53",2.59,95.89,33,5
"2002-11-02","01:56:55",2.69,96,48,5
"2002-11-02","01:56:55",2.69,96,48,4.7
"2002-11-02","02:03:40",2.25,96.76,33,4.2
"2002-11-02","02:17:25",2.34,95.88,44,4.4
"2002-11-02","02:20:02",2.33,95.8,23,4.6
"2002-11-02","02:20:03",2.32,95.85,26,4.6
"2002-11-02","02:31:39",2.49,95.95,33,4.1
"2002-11-02","02:42:56",-7.37,128.91,134,5.3
"2002-11-02","02:42:56",-7.4,128.82,141,5.3
"2002-11-02","02:56:33",2.48,95.77,24,4.8
"2002-11-02","02:56:34",2.51,95.7,33,4.8
"2002-11-02","03:39:57",2.53,95.91,33,4
"2002-11-02","03:44:23",2.26,96.07,33,4.3
"2002-11-02","03:46:53",2.71,96.12,33,4.7
"2002-11-02","03:47:00",2.86,96.32,97,4.7
"2002-11-02","03:47:00",2.86,96.32,97,4.3
"2002-11-02","03:56:30",2.63,96.17,23,4.8
"2002-11-02","03:56:30",2.63,96.17,23,4.6
"2002-11-02","03:56:31",2.6,96.06,33,4.8
"2002-11-02","04:19:10",2.54,96.28,28,4.6
"2002-11-02","04:19:10",2.54,96.28,28,4.5
"2002-11-02","04:19:11",2.52,96.2,33,4.6
"2002-11-02","04:34:32",3.46,96.73,33,4.3
"2002-11-02","07:08:48",2.53,96.15,33,4.4
"2002-11-02","07:08:49",2.61,96.25,33,4.4
"2002-11-02","07:08:49",2.61,96.25,33,4.6
"2002-11-02","07:34:47",2.54,95.9,33,3.7
"2002-11-02","08:20:49",-5.96,101.76,33,4.6
"2002-11-02","08:20:50",-5.88,101.87,33,4.6
"2002-11-02","08:20:50",-5.88,101.87,33,4.3
"2002-11-02","09:46:46",2.95,96.39,27,6.3
"2002-11-02","09:46:46",3.01,96.44,26,6.3
"2002-11-02","09:46:46",3.01,96.44,26,5.9
"2002-11-02","14:44:57",2.97,96.31,33,4.7
"2002-11-02","14:44:57",2.99,96.34,33,4.7
"2002-11-02","14:44:57",2.99,96.34,33,4.5
"2002-11-02","15:08:18",-1.87,134.22,10,4.6
"2002-11-02","15:08:21",-1.92,134.2,33,4.6
"2002-11-02","15:08:21",-1.92,134.2,33,4.2
"2002-11-02","15:35:53",2.51,95.93,42,4.1
"2002-11-02","17:23:06",-5.08,102.97,33,4.4
"2002-11-02","17:23:06",-5.08,103,33,4.4
"2002-11-02","17:23:06",-5.08,103,33,4.5
"2002-11-02","17:35:56",2.72,95.99,33,3.7
"2002-11-02","19:42:21",-10.28,122.27,33,4.7
"2002-11-02","19:42:24",-10.29,122.5,59,4.7
"2002-11-02","19:42:24",-10.29,122.5,59,4.4
"2002-11-02","19:58:26",2.58,96.35,33,4.9
"2002-11-02","19:58:28",2.65,96.44,52,4.9
"2002-11-02","19:58:28",2.65,96.44,52,4.8
"2002-11-02","21:26:11",2.2,95.92,33,4.8
"2002-11-02","21:26:11",2.2,95.95,33,4.8
"2002-11-02","21:26:11",2.2,95.95,33,4.4
