"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2011-01-24","03:46:21",-6.92,107.71,38,2.8
"2011-01-24","03:46:21",-6.92,107.71,38,2.9
"2011-01-24","06:22:53",3.85,126.25,35,4.6
"2011-01-24","06:22:53",3.81,126.35,45,4.6
"2011-01-24","06:22:53",3.81,126.35,45,4
"2011-01-24","09:27:41",-1.03,130.84,10,3.4
"2011-01-24","11:21:18",-0.09,126.64,26,3.1
"2011-01-24","11:34:59",-0.21,123.77,11,2.7
"2011-01-24","11:45:22",-6.75,129.88,150,3.7
"2011-01-24","11:45:23",-6.75,129.87,176,4.5
"2011-01-24","12:56:33",-7.36,115.38,474,3
"2011-01-24","13:31:41",-8.11,118.4,200,3.2
"2011-01-24","13:31:44",-9.75,118.1,10,3.2
"2011-01-24","14:04:58",-5.35,128.75,300,3.7
"2011-01-24","14:05:02",-6.13,128.74,10,4.4
"2011-01-24","14:55:10",-9.08,110.28,10,4.1
"2011-01-24","14:55:10",-9.08,110.28,10,4
"2011-01-24","15:36:21",-6.18,103.41,72,3
"2011-01-24","19:37:55",-6.55,129.99,156,3.4
"2011-01-24","21:00:05",-8.18,107.86,22,4.6
"2011-01-24","21:00:06",-7.99,107.75,69,4.7
"2011-01-24","21:00:06",-8.06,107.88,66,4.7
"2011-01-24","21:00:06",-8.06,107.88,66,4.3
"2011-01-24","21:48:26",-7.69,126.38,35,3.7
