"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2007-02-12","01:24:22",0.91,126.12,10,4.2
"2007-02-12","01:24:26",0.82,126.03,35,4.2
"2007-02-12","01:24:26",0.82,126.03,35,4.3
"2007-02-12","01:36:55",-9.18,124.39,35,4
"2007-02-12","04:36:19",4.36,126.12,30,4.4
"2007-02-12","04:36:24",4.16,125.82,74,4.4
"2007-02-12","04:36:24",4.16,125.82,74,4.1
"2007-02-12","04:41:18",-1.77,134.3,30,4.2
"2007-02-12","04:41:20",-1.84,134.24,43,4.2
"2007-02-12","04:41:20",-1.84,134.24,43,3.8
"2007-02-12","04:44:09",1.51,97.11,30,5
"2007-02-12","04:44:09",1.47,97.08,29,5
"2007-02-12","04:44:10",1.62,97.21,47,4.9
"2007-02-12","04:44:11",1.6,97.3,20,5
"2007-02-12","12:45:29",5.41,126.49,19,6.1
"2007-02-12","12:45:29",5.41,126.49,19,5.9
"2007-02-12","12:45:31",5.56,126.07,24,6.1
"2007-02-12","12:45:31",5.8,126.5,21,5.9
"2007-02-12","12:45:31",5.6,126.43,40,5.9
"2007-02-12","17:38:02",-8.3,125.77,35,4.1
"2007-02-12","17:38:02",-8.3,125.77,35,3.9
"2007-02-12","17:38:03",-8.3,125.24,35,4.1
"2007-02-12","23:53:33",0.69,127.58,10,4.2
"2007-02-12","23:53:37",0.66,127.56,35,4.2
"2007-02-12","23:53:37",0.66,127.56,35,4
