"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2011-03-18","02:28:31",-7.44,109.01,18,2.6
"2011-03-18","06:05:24",1.46,126.62,47,3.9
"2011-03-18","10:01:37",-7.64,127.91,171,3.6
"2011-03-18","12:48:55",-5.36,104.04,58,3.1
"2011-03-18","15:58:41",-6.56,128.48,61,4.2
"2011-03-18","16:04:00",-7.5,108.56,20,2.6
"2011-03-18","16:25:02",-7.55,107.33,15,3.8
"2011-03-18","16:25:04",-7.33,107.55,10,3.8
"2011-03-18","16:25:04",-7.33,107.55,10,3.6
"2011-03-18","17:54:21",2.91,96.15,31,4.4
"2011-03-18","17:54:21",2.91,96.15,31,4.1
"2011-03-18","17:54:22",2.79,96.25,42,4.4
"2011-03-18","18:10:25",-0.08,123.51,142,4.5
"2011-03-18","18:10:25",0.05,123.54,145,4.4
"2011-03-18","18:10:25",-0.08,123.51,142,4.3
"2011-03-18","18:10:26",-0.09,123.5,158,4.5
"2011-03-18","18:10:27",0.03,123.54,138,4.6
"2011-03-18","21:47:33",-7.53,106.68,55,3.2
