"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2004-05-26","00:09:30",-6.93,125.06,508,4.5
"2004-05-26","00:09:30",-6.93,125.06,508,4.1
"2004-05-26","00:09:32",-6.95,125.12,511,4.5
"2004-05-26","00:58:45",-7.41,128.95,164,4.3
"2004-05-26","01:01:26",-6.96,125.11,516,4.8
"2004-05-26","01:01:26",-6.96,125.11,516,4.7
"2004-05-26","01:01:27",-6.96,125.09,514,4.8
"2004-05-26","02:12:51",-8.16,117.57,33,4.2
"2004-05-26","02:12:51",-8.16,117.57,33,4.6
"2004-05-26","04:26:36",-0.34,101.03,176,3.5
"2004-05-26","05:49:44",4.47,124.96,33,3.5
"2004-05-26","07:16:06",-5.56,102.37,27,4.4
"2004-05-26","07:16:06",-5.56,102.37,27,3.9
"2004-05-26","07:16:11",-5.42,102.6,50,4.4
"2004-05-26","08:23:04",-5.81,125.03,33,4.2
"2004-05-26","08:23:04",-5.81,125.03,33,3.9
"2004-05-26","08:23:05",-5.81,125.1,30,4.2
"2004-05-26","13:25:15",1.04,126.44,10,4.5
"2004-05-26","13:25:15",1.04,126.44,10,4.2
"2004-05-26","13:25:17",1.1,126.62,10,4.5
"2004-05-26","14:47:00",-8.79,114.6,108,3.8
"2004-05-26","14:47:00",-8.79,114.6,108,4.5
"2004-05-26","15:33:08",-7.88,111.84,177,3.5
"2004-05-26","17:53:41",1.39,98.03,104,3.6
"2004-05-26","19:39:26",-7.28,115.78,80,3.8
"2004-05-26","19:39:26",-7.28,115.78,80,4.5
"2004-05-26","19:57:27",-10.6,115.82,30,4.2
"2004-05-26","19:57:27",-10.6,115.82,30,5
"2004-05-26","22:10:50",-5.5,101.99,35,4.4
"2004-05-26","22:10:50",-5.5,101.99,35,3.9
"2004-05-26","22:10:53",-5.41,102.14,35,4.4
"2004-05-26","23:06:15",-5.34,102.21,33,4.3
"2004-05-26","23:06:15",-5.34,102.21,33,3.9
"2004-05-26","23:06:19",-5.33,102.27,50,4.3
