"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1999-03-02","01:26:12",-11.47,116.56,2,4.8
"1999-03-02","01:38:58",-8.97,114.06,107,4.1
"1999-03-02","01:38:58",-8.97,114.06,107,4.4
"1999-03-02","01:47:36",-9.26,113.98,78,4.2
"1999-03-02","01:47:36",-9.26,113.98,78,4.5
"1999-03-02","03:26:44",-8.59,116.19,106,4
"1999-03-02","03:26:44",-8.59,116.19,106,4.5
"1999-03-02","05:17:51",2.18,97.87,75,3.6
"1999-03-02","05:17:51",2.18,97.87,75,3.1
"1999-03-02","06:00:38",-9.7,114.08,88,4.3
"1999-03-02","06:00:38",-9.7,114.08,88,4.5
"1999-03-02","06:11:58",-3.54,119.02,33,4
"1999-03-02","06:11:58",-3.54,119.02,33,4.1
"1999-03-02","08:17:20",-3.05,122.77,33,4
"1999-03-02","08:17:21",-3.01,122.75,33,4
"1999-03-02","08:17:21",-3.01,122.75,33,3.8
"1999-03-02","09:20:25",-8.56,114.44,116,3.8
"1999-03-02","09:20:25",-8.56,114.44,116,4.6
"1999-03-02","10:17:16",-11.7,116.92,2,4.1
"1999-03-02","10:17:16",-11.7,116.92,2,4.7
"1999-03-02","12:41:16",-5.82,110.16,30,5
"1999-03-02","12:41:16",-5.82,110.16,30,4.9
"1999-03-02","13:46:03",-7.37,117.92,259,3.8
"1999-03-02","13:46:03",-7.34,117.85,259,3.8
"1999-03-02","13:46:03",-8.82,118.59,160,4.7
"1999-03-02","13:46:03",-7.34,117.85,259,3.7
"1999-03-02","15:14:58",-9.41,113.24,31,4.4
"1999-03-02","15:14:58",-9.41,113.24,31,4.6
"1999-03-02","15:40:20",-10.03,113.89,33,4.4
"1999-03-02","15:40:20",-10.03,113.89,33,4.5
"1999-03-02","16:48:10",2.51,118.88,33,5.5
"1999-03-02","17:34:58",-11.01,119.75,2,4.9
"1999-03-02","21:47:37",-3.01,130.08,33,4.3
"1999-03-02","21:47:37",-3.01,130.08,33,4.2
"1999-03-02","21:47:38",-3.03,130.23,33,4.3
"1999-03-02","22:11:33",-9.85,117.55,2,4
"1999-03-02","22:11:33",-9.85,117.55,2,4.7
"1999-03-02","22:26:06",-2.96,130.15,33,4.9
"1999-03-02","22:26:06",-2.98,130.06,36,4.9
"1999-03-02","22:26:06",-2.98,130.06,36,4.5
"1999-03-02","22:39:34",-12.01,116.43,15,5
"1999-03-02","22:39:34",-12.01,116.43,15,4.6
"1999-03-02","22:55:42",-2.4,99.02,2,4.8
"1999-03-02","22:55:57",-1.12,100.66,120,4.4
"1999-03-02","22:55:57",-1.16,100.62,122,4.4
"1999-03-02","23:02:56",2.68,97.49,80,3.9
"1999-03-02","23:02:56   ",2.68,97.49,80,3.1
"1999-03-02","23:32:49",-3.04,130.09,33,4
"1999-03-02","23:32:49",-3.04,130.08,33,4
"1999-03-02","23:32:49",-3.04,130.08,33,3.8
