"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2015-01-25","00:30:11",-7.27,129.09,145,4.8
"2015-01-25","00:30:12",-7.44,129.18,145,5.1
"2015-01-25","00:30:12",-7.35,129.2,150,4.8
"2015-01-25","00:30:12",-7.42,129.16,153,4.8
"2015-01-25","00:30:12",-7.35,129.2,150,4.7
"2015-01-25","00:30:13",-7.42,129.17,148,4.6
"2015-01-25","02:13:35",-3.52,137.67,73,4.5
"2015-01-25","02:13:36",-3.64,137.73,82,4.5
"2015-01-25","02:13:37",-3.55,137.65,52,4.9
"2015-01-25","02:13:37",-3.58,137.69,91,4.7
"2015-01-25","02:13:38",-3.52,137.69,90,4.7
"2015-01-25","03:36:31",2.27,127.07,10,3.9
"2015-01-25","03:36:36",1.91,126.68,15,3.9
"2015-01-25","04:03:53",5.4,126.62,27,3.4
"2015-01-25","09:20:55",1.11,126.36,23,5.1
"2015-01-25","09:20:56",1.14,126.43,35,5.3
"2015-01-25","09:20:56",1.13,126.34,35,5.3
"2015-01-25","09:20:56",1.13,126.34,35,5.5
"2015-01-25","09:20:57",1.14,126.47,40,5.5
"2015-01-25","09:20:58",1.14,126.38,48,5
"2015-01-25","10:36:10",0.49,126.7,47,4.8
"2015-01-25","10:36:10",0.49,126.7,47,4.6
"2015-01-25","10:36:12",0.55,126.67,59,4.9
"2015-01-25","10:36:12",0.51,126.71,67,4.8
"2015-01-25","10:36:12",0.63,126.7,73,5
"2015-01-25","10:36:13",0.54,126.69,74,4.8
"2015-01-25","17:01:51",-6.45,130.23,119,4.9
"2015-01-25","17:01:51",-6.43,130.25,124,4.5
"2015-01-25","17:01:52",-6.5,130.21,146,4.5
"2015-01-25","17:01:52",-6.43,130.27,133,4.8
"2015-01-25","17:01:52",-6.42,130.3,134,4.7
"2015-01-25","17:01:52",-6.5,130.21,146,4.4
"2015-01-25","17:56:45",-8.82,119.48,10,2.9
"2015-01-25","20:12:45",-1.99,139.88,10,2.9
"2015-01-25","20:14:34",3.32,124.76,300,3.2
"2015-01-25","20:14:36",3.24,124.76,281,3.8
