"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2006-04-08","01:59:23",5.29,94.9,33,4.7
"2006-04-08","01:59:27",5.22,94.73,56,4.6
"2006-04-08","01:59:28",5.26,94.79,53,4.6
"2006-04-08","04:04:30",-8.28,122.88,82,3.4
"2006-04-08","06:21:06",1.04,97.19,23,4.3
"2006-04-08","06:21:06",1.03,97.14,24,4.3
"2006-04-08","07:47:29",-7.42,128.41,100,4.6
"2006-04-08","07:47:32",-7.5,128.53,128,4.6
"2006-04-08","07:47:32",-7.5,128.53,128,4.7
"2006-04-08","07:58:38",-5.74,110.81,588,3.4
"2006-04-08","09:56:55",-5.31,103.6,67,4.6
"2006-04-08","09:56:55",-5.33,103.61,65,4.6
"2006-04-08","13:27:39",-7.04,125.06,543,4.7
"2006-04-08","13:27:40",-7,125.08,532,4.4
"2006-04-08","13:27:40",-7.05,125.09,539,4.4
"2006-04-08","15:19:27",2.38,96.29,30,4.5
"2006-04-08","15:19:29",2.44,96.4,50,4.5
"2006-04-08","15:24:17",1.54,126.27,45,4.4
"2006-04-08","15:24:17",1.54,126.27,45,4.5
"2006-04-08","15:24:24",1.5,126.27,124,4.4
"2006-04-08","18:18:04",-7.66,129.88,188,3.4
