"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2016-10-09","00:45:06",-0.64,131.35,10,2.8
"2016-10-09","00:48:14",-7.01,129.69,179,3.7
"2016-10-09","00:48:15",-7.08,129.63,149,4.3
"2016-10-09","01:31:41",1.09,122.66,40,2.9
"2016-10-09","02:10:54",0.79,120.17,10,2.9
"2016-10-09","02:58:11",-5.25,103.28,16,3.3
"2016-10-09","03:07:32",-9,118.73,23,3.1
"2016-10-09","03:56:11",-6.42,131.3,88,4
"2016-10-09","05:22:01",-3,129.78,25,4.2
"2016-10-09","05:22:02",-2.87,130.02,16,4
"2016-10-09","06:49:44",-7.39,128.69,217,3.6
"2016-10-09","06:49:44",-7.49,128.64,156,3.1
"2016-10-09","08:07:28",-0.24,122.93,90,2.7
"2016-10-09","08:34:17",-8.36,117.86,174,4.2
"2016-10-09","08:34:17",-8.12,117.89,170,4.3
"2016-10-09","09:19:21",-8.74,118.88,88,2.7
"2016-10-09","09:23:57",3.35,98.7,10,2.6
"2016-10-09","11:44:58",1.85,127.45,143,3.2
"2016-10-09","13:13:01",2.89,126.26,43,4
"2016-10-09","14:46:26",1.8,127.49,133,5.8
"2016-10-09","14:46:26",1.77,127.45,128,5.8
"2016-10-09","14:46:26",1.78,127.43,128,5.8
"2016-10-09","14:46:26",1.77,127.45,128,5.5
"2016-10-09","14:46:27",1.78,127.49,137,5.7
"2016-10-09","14:46:27",1.75,127.49,140,5.8
"2016-10-09","16:05:09",-2.86,128.11,23,3
"2016-10-09","16:18:03",3.61,125.82,37,3.3
"2016-10-09","16:28:05",1.78,127.45,120,3.4
