"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2001-04-02","00:56:47",3.88,126.38,94,3.9
"2001-04-02","02:21:12",0.08,100.27,33,4.9
"2001-04-02","02:21:12",0.08,100.27,33,4.4
"2001-04-02","06:47:24",-4.72,135.09,91,3.5
"2001-04-02","07:23:40",2.14,126.49,81,4.6
"2001-04-02","07:23:40",2.14,126.49,81,4.4
"2001-04-02","07:23:41",2.09,126.44,100,4.6
"2001-04-02","08:25:44",1.33,126.34,33,4.8
"2001-04-02","08:25:46",1.3,126.25,57,4.8
"2001-04-02","08:25:46",1.3,126.25,57,4.7
"2001-04-02","10:43:33",-6.92,105.15,33,4.4
"2001-04-02","10:43:33",-6.92,105.15,33,4
"2001-04-02","10:48:56",3.23,128.1,118,4.7
"2001-04-02","10:48:56",3.24,128.15,113,4.7
"2001-04-02","10:48:56",3.24,128.15,113,4.4
"2001-04-02","13:46:01",3.13,125.27,33,3.5
"2001-04-02","14:20:38",2.7,128.4,132,4.3
"2001-04-02","14:20:38",2.7,128.4,132,4.1
"2001-04-02","14:20:39",2.67,128.39,146,4.3
"2001-04-02","16:18:37",-8.18,128.2,98,3.8
"2001-04-02","16:18:39",-7.82,106,94,3.6
"2001-04-02","16:18:39",-7.82,106,94,3.5
"2001-04-02","17:08:10",2.53,97.76,31,4.6
