"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2013-03-16","01:59:41",-9.26,111.49,14,3.5
"2013-03-16","04:18:47",-6.47,130.09,146,3.3
"2013-03-16","04:51:20",-8.31,109.09,15,3.8
"2013-03-16","04:57:19",-6.51,128.66,287,2.9
"2013-03-16","11:55:05",4.83,95.99,10,3
"2013-03-16","16:32:20",-1.8,129.03,23,3.1
"2013-03-16","16:46:14",-6.42,128.29,374,4.4
"2013-03-16","16:46:18",-6.39,128.22,350,3.5
"2013-03-16","17:20:06",1.31,123.3,22,4.3
"2013-03-16","17:20:06",1.34,123.34,32,4.6
"2013-03-16","18:18:34",-2.57,121.23,14,2.7
"2013-03-16","18:27:57",-9.67,119.37,10,4.5
"2013-03-16","18:27:57",-9.76,119.36,35,4.5
"2013-03-16","18:27:58",-9.69,119.36,49,4.5
"2013-03-16","18:28:00",-9.76,119.35,64,4.6
"2013-03-16","18:28:02",-9.68,119.29,51,4.4
"2013-03-16","18:42:41",-6.57,130.11,146,3.3
"2013-03-16","19:25:03",0.92,126.5,47,4.1
"2013-03-16","19:25:03",0.92,126.49,39,4.1
"2013-03-16","19:25:03",0.92,126.49,39,4.2
"2013-03-16","19:25:04",0.92,126.56,30,3.9
"2013-03-16","21:40:32",-6.88,129.43,118,2.9
