"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2000-02-06","02:08:07",1.29,126.27,33,5.5
"2000-02-06","02:08:07",1.26,126.18,38,5.5
"2000-02-06","02:08:07",1.26,126.18,38,5.2
"2000-02-06","02:54:57",-7.43,119.93,300,4.4
"2000-02-06","02:54:57",-7.43,119.93,300,4.3
"2000-02-06","02:55:04",-7.51,120.21,386,4.4
"2000-02-06","03:22:42",-9.39,116.22,79,3.8
"2000-02-06","03:22:42",-9.39,116.22,79,4.5
"2000-02-06","09:15:05",-0.28,123.01,200,3.6
"2000-02-06","11:33:13",-6.64,129.95,33,4.8
"2000-02-06","11:33:18",-6.71,129.83,89,4.8
"2000-02-06","11:33:18",-6.71,129.83,89,4.5
"2000-02-06","14:17:20",-2.04,138.69,100,5
"2000-02-06","17:32:52",-9.2,115.82,99,4
"2000-02-06","17:32:52",-9.2,115.82,99,4.7
"2000-02-06","17:41:48",-9.5,113.94,33,4.2
"2000-02-06","20:03:24",-5.28,104.69,188,3.7
"2000-02-06","20:25:05",-4.35,131.71,500,3.1
"2000-02-06","20:31:03",-8.64,118.63,77,4
"2000-02-06","20:31:04",-8.65,118.64,78,4
"2000-02-06","20:31:04   ",-8.65,118.64,78,4.6
"2000-02-06","21:15:09",-5.96,130.99,33,4.5
"2000-02-06","21:15:15",-6.14,130.69,99,4.5
"2000-02-06","21:23:55",-9.15,112.73,33,4.9
"2000-02-06","23:26:19",-3.06,129.91,33,4.6
"2000-02-06","23:26:19",-3.02,129.89,33,4.6
"2000-02-06","23:26:19",-3.02,129.89,33,4.4
