"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1999-08-29","04:22:06",-9,111.6,89,4.4
"1999-08-29","07:17:47",-7.36,128.31,118,4
"1999-08-29","07:17:47",-7.36,128.31,118,4.6
"1999-08-29","07:17:50",-7.47,128.47,146,4
"1999-08-29","09:06:27",-0.04,132.3,52,4.6
"1999-08-29","09:06:27",-0.04,132.3,52,4.5
"1999-08-29","09:06:28",-0.15,132.28,67,4.6
"1999-08-29","09:30:54",-8.71,108.77,33,4.2
"1999-08-29","13:28:19",-9.65,115.26,33,3.6
"1999-08-29","13:28:19   ",-9.65,115.26,33,4.5
"1999-08-29","15:14:06",-9.02,116.96,116,3.9
"1999-08-29","15:14:06",-9.02,116.96,116,4.5
"1999-08-29","17:01:04",-9.56,114.99,45,3.4
"1999-08-29","17:01:04   ",-9.56,114.99,45,4.6
"1999-08-29","18:23:36",-3.27,119.46,36,3.9
"1999-08-29","18:23:36",-3.27,119.46,36,4.3
