"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1996-03-20","02:38:28",-3.97,129.31,129,4.2
"1996-03-20","02:38:28",-3.96,129.3,130,4.2
"1996-03-20","02:38:28",-3.96,129.3,130,4.1
"1996-03-20","03:42:47",-11.32,118.29,33,4.1
"1996-03-20","03:42:47",-11.26,118.35,33,4.1
"1996-03-20","03:42:47",-11.26,118.35,33,3.8
"1996-03-20","04:46:44",-0.3,136.97,33,4.2
"1996-03-20","04:46:45",-0.36,136.74,33,4.2
"1996-03-20","04:46:45",-0.36,136.74,33,4.1
"1996-03-20","08:03:26",-0.83,135.48,33,4.1
"1996-03-20","08:03:26",-0.81,135.47,33,4.1
"1996-03-20","08:03:26",-0.81,135.47,33,4
"1996-03-20","12:27:43",-3.73,102.97,33,4.5
"1996-03-20","12:27:55",-3.65,103.14,138,4.5
"1996-03-20","12:27:55",-3.65,103.14,138,4.3
"1996-03-20","13:40:35",-1.31,134.3,33,4.2
