"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2002-07-25","01:21:45",-8.26,127.16,250,3.6
"2002-07-25","01:23:19",-10.21,118.19,33,5
"2002-07-25","01:23:19",-10.21,118.19,33,4.6
"2002-07-25","01:33:04",-7.11,129.03,33,4.6
"2002-07-25","01:33:04",-7.06,129.22,33,4.6
"2002-07-25","01:33:04",-7.06,129.22,33,4.3
"2002-07-25","01:49:15",-7.48,109.04,251,3.7
"2002-07-25","08:05:51",-5.54,131.19,33,4.8
"2002-07-25","08:05:57",-5.74,131.32,88,4.8
"2002-07-25","08:05:57   ",-5.74,131.32,88,4.4
"2002-07-25","09:22:01",-7.86,129.4,100,3.7
"2002-07-25","15:14:31",-9.82,118.32,88,3.3
"2002-07-25","15:32:40",-4.2,133.31,73,3.6
"2002-07-25","16:22:28",-7.13,125.83,500,4.5
"2002-07-25","16:22:28",-7.18,125.76,511,4.5
"2002-07-25","16:22:28",-7.18,125.76,511,3.6
"2002-07-25","20:01:34",-7.48,128.91,153,3.7
"2002-07-25","23:50:13",-9.41,115.25,54,3.7
