"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2014-04-04","00:01:40",4.15,126.73,10,4.3
"2014-04-04","00:01:40",4.15,126.73,10,4.2
"2014-04-04","00:01:46",4.17,126.91,65,4.3
"2014-04-04","00:09:10",1.23,91.63,10,3.7
"2014-04-04","00:16:48",5.75,125.91,150,3.5
"2014-04-04","00:33:58",-9.36,113.16,21,4.2
"2014-04-04","00:33:58",-9.36,113.16,21,4.3
"2014-04-04","00:34:00",-9.49,113.14,50,4.2
"2014-04-04","00:34:01",-9.33,113.06,26,4.5
"2014-04-04","00:34:03",-9.26,113.11,54,4.4
"2014-04-04","00:34:03",-9.24,113.12,60,4.3
"2014-04-04","00:38:56",-5.05,101.93,23,3.6
"2014-04-04","00:39:02",-4.79,102.13,15,4
"2014-04-04","01:24:16",-2.59,129.69,10,3.2
"2014-04-04","03:56:13",0.89,125.02,73,3.5
"2014-04-04","04:08:09",-2.61,128.72,10,3
"2014-04-04","04:38:50",-9.27,116.86,10,3
"2014-04-04","06:38:12",-8.74,114.12,44,2.5
"2014-04-04","07:06:26",-7.86,124.96,10,3.4
"2014-04-04","07:06:38",-7.93,123.87,15,3.7
"2014-04-04","08:06:57",-7.52,105.97,13,3.5
"2014-04-04","10:52:35",-10.53,119.05,10,3.7
"2014-04-04","10:52:35",-10.58,119.12,10,3.2
"2014-04-04","10:52:35",-10.58,119.12,10,4.2
"2014-04-04","11:20:59",-5.68,131.62,168,4
"2014-04-04","14:04:54",-3.07,130.08,25,3.9
"2014-04-04","14:04:56",-2.81,129.86,24,3.7
"2014-04-04","16:11:48",-3.89,129.37,123,3.5
"2014-04-04","17:11:41",-4.72,129.53,219,2.9
"2014-04-04","19:24:08",-7.35,106.07,24,4.4
"2014-04-04","19:24:09",-7.08,106.02,54,4.3
"2014-04-04","19:24:10",-7.12,106.06,63,4.3
"2014-04-04","19:24:10",-7.12,106.06,63,4.1
"2014-04-04","20:45:05",-1.56,135.75,21,3.6
"2014-04-04","21:38:48",5.83,126.19,47,4.1
"2014-04-04","22:31:57",-1.83,100.4,13,2.9
"2014-04-04","22:40:53",1.45,125.84,54,3.6
"2014-04-04","22:40:54",1.34,125.73,84,3.8
