"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2015-10-26","01:26:36",2.5,128.49,229,4.5
"2015-10-26","01:26:36",2.39,128.51,230,4.3
"2015-10-26","01:26:37",2.34,128.52,250,4.2
"2015-10-26","02:44:39",-5.25,129.51,172,4
"2015-10-26","02:44:40",-5.28,129.83,211,4.2
"2015-10-26","02:44:40",-5.31,129.93,200,3.7
"2015-10-26","03:56:00",-8.9,124.26,114,4.4
"2015-10-26","03:56:00",-8.84,124.22,100,4.5
"2015-10-26","03:56:01",-8.87,124.15,108,4.3
"2015-10-26","03:56:01",-9.15,124.07,126,4.4
"2015-10-26","04:22:57",1.6,126.57,31,3.5
"2015-10-26","04:22:57",1.69,126.63,50,3.6
"2015-10-26","05:10:08",-9.67,118.03,35,3.3
"2015-10-26","05:10:09",-9.6,117.98,25,4.2
"2015-10-26","09:53:05",-7.04,105.58,10,3.9
"2015-10-26","09:53:05",-7.11,105.53,28,3.9
"2015-10-26","10:09:04",-1.46,97.12,10,5.1
"2015-10-26","10:09:05",-1.45,97.13,25,5.2
"2015-10-26","10:09:06",-1.45,97.06,21,5.1
"2015-10-26","10:09:07",-1.42,97.18,30,5.1
"2015-10-26","10:09:07",-1.42,97.08,35,5
"2015-10-26","13:18:26",2.6,95.84,10,4.4
"2015-10-26","13:18:28",2.59,95.84,25,4.4
"2015-10-26","13:18:30",2.56,96,18,4.1
"2015-10-26","16:06:45",-8.82,117.69,10,3.5
"2015-10-26","17:56:32",-7,130.57,10,4.8
"2015-10-26","17:56:33",-7.03,130.83,84,4.9
"2015-10-26","17:56:34",-6.92,130.55,100,4.7
"2015-10-26","17:56:35",-6.96,130.65,81,4.9
"2015-10-26","17:56:35",-6.84,130.57,98,4.6
"2015-10-26","18:03:50",-1.46,97.36,89,3.8
"2015-10-26","18:10:54",-6.78,129.51,125,3.5
"2015-10-26","19:20:17",-7.04,120.62,600,2.4
"2015-10-26","20:00:12",-7.95,110.48,10,3
