"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2013-05-11","02:35:50",-7.37,107.58,10,3.5
"2013-05-11","07:11:07",-7.72,130.35,146,3.4
"2013-05-11","14:04:29",5.27,125.97,100,3.8
"2013-05-11","14:36:33",-3.67,129.77,12,4.7
"2013-05-11","14:36:34",-3.9,129.79,44,4.5
"2013-05-11","14:36:34",-3.82,129.73,35,4.5
"2013-05-11","14:36:34",-3.67,129.84,10,4.5
"2013-05-11","14:36:34",-3.82,129.73,35,4.4
"2013-05-11","14:36:36",-3.77,129.85,46,4.5
"2013-05-11","23:13:00",1.65,122.29,10,4.4
"2013-05-11","23:13:05",1.54,122.19,38,3.9
"2013-05-11","23:49:17",-7.37,107.69,30,3.1
