"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2010-04-10","01:08:53",-7.2,107.83,91,2.9
"2010-04-10","01:20:45",-0.03,97.24,22,3.9
"2010-04-10","01:36:13",-7.24,129.56,150,3.4
"2010-04-10","02:53:23",-7.25,129.61,94,5.2
"2010-04-10","02:53:23",-7.34,129.65,86,5.2
"2010-04-10","02:53:23",-7.25,129.61,94,5
"2010-04-10","02:53:24",-7.15,129.58,97,5.2
"2010-04-10","02:53:25",-7.27,129.73,106,5.4
"2010-04-10","02:53:25",-7.37,129.68,104,5.3
"2010-04-10","03:28:35",1.96,96.35,10,3.3
"2010-04-10","03:47:29",0.69,119.4,68,3.2
"2010-04-10","03:48:24",2.48,96.77,188,2.9
"2010-04-10","03:52:15",1.3,118.96,35,3.4
"2010-04-10","03:52:22",1.13,119.47,10,3.3
"2010-04-10","04:00:28",1.77,127.37,112,3.7
"2010-04-10","04:00:31",1.43,127.15,32,3.9
"2010-04-10","04:06:44",2.72,97.69,16,2.5
"2010-04-10","05:47:26",-0.77,100.2,10,3.6
"2010-04-10","06:41:48",0.77,124.64,16,3.8
"2010-04-10","06:53:28",0.16,125.66,35,3.8
"2010-04-10","07:00:38",-4.07,129.3,138,3.5
"2010-04-10","07:07:16",-9.46,119.09,66,2.9
"2010-04-10","07:17:20",1.88,99.22,10,3.5
"2010-04-10","07:17:20",1.88,99.22,10,3.8
"2010-04-10","08:04:02",-6.79,107.74,35,2.9
"2010-04-10","08:52:41",-5.04,130.34,41,3.9
"2010-04-10","09:06:28",-6.98,128.36,226,4.7
"2010-04-10","09:06:28",-7.06,128.42,232,4.6
"2010-04-10","09:06:29",-7.09,128.32,250,4.7
"2010-04-10","09:06:29",-7.1,128.52,242,4.7
"2010-04-10","09:06:29",-7.09,128.32,250,4.3
"2010-04-10","09:06:30",-7.11,128.2,111,5.1
"2010-04-10","10:31:55",-1.37,97.6,2,4.4
"2010-04-10","10:31:58",-1.3,97.69,10,4.9
"2010-04-10","10:31:58",-1.36,97.6,27,4.6
"2010-04-10","10:31:59",-1.47,97.61,34,4.3
"2010-04-10","10:32:00",-1.32,97.64,35,4.3
"2010-04-10","11:34:04",3.86,122.85,573,3.8
"2010-04-10","11:34:10",3.44,123.01,520,4.2
"2010-04-10","12:09:47",1.35,127.16,128,3.6
"2010-04-10","12:09:56",0.66,126.7,10,4.3
"2010-04-10","12:44:12",2.99,93.82,18,3.7
"2010-04-10","12:44:16",3.27,94.23,151,4.3
"2010-04-10","13:09:21",-6.68,129.25,10,3.9
"2010-04-10","13:20:29",-3.55,100.23,44,3.6
"2010-04-10","13:20:32",-3.17,100.69,29,3.6
"2010-04-10","13:33:23",0.38,123.85,150,3.6
"2010-04-10","13:33:25",0.26,123.87,130,4.4
"2010-04-10","14:54:37",-6.86,128.96,10,3.2
"2010-04-10","15:06:44",5,92.64,27,3.4
"2010-04-10","15:52:58",1.94,96.84,10,4.5
"2010-04-10","15:52:58",1.94,96.74,28,4.1
"2010-04-10","15:52:58",1.97,96.72,35,4.5
"2010-04-10","15:52:59",2.03,96.74,40,4.3
"2010-04-10","16:00:37",-2.99,127.34,10,4.5
"2010-04-10","16:00:38",-2.89,127.31,10,4.5
"2010-04-10","16:00:39",-2.97,127.43,42,3.8
"2010-04-10","16:35:32",0.13,122.65,28,3.5
"2010-04-10","17:48:59",-1.11,120.95,10,3.4
"2010-04-10","17:58:48",-3.31,140.42,20,3.1
"2010-04-10","18:53:02",2.84,128.89,250,3.5
"2010-04-10","20:34:10",-4.13,103.82,10,3.9
"2010-04-10","20:34:12",-4.15,103.77,35,3.4
"2010-04-10","20:59:48",1.41,130.1,10,4
"2010-04-10","21:08:22",2.54,97.12,10,3.1
"2010-04-10","22:41:14",-9.17,120.53,109,4.4
"2010-04-10","22:41:15",-9.11,120.58,69,4.3
"2010-04-10","22:41:21",-10.1,120.96,35,3.7
"2010-04-10","22:41:21",-10.1,120.96,35,4.6
"2010-04-10","22:41:22",-10.29,120.89,35,3.7
