"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1989-07-25","03:18:17",-0.09,123.83,161,5.1
"1989-07-25","03:18:17",-0.09,123.83,161,4.9
"1989-07-25","03:18:18",-0.06,123.91,168,5.1
"1989-07-25","04:19:40",3.68,126.46,94,4.6
"1989-07-25","04:19:40",3.71,126.31,94,4.6
"1989-07-25","04:19:40",3.71,126.31,94,4.5
"1989-07-25","21:39:36",4.51,126.03,186,5.1
"1989-07-25","21:39:36",4.5,125.97,186,5.1
"1989-07-25","21:39:36",4.5,125.97,186,5
"1989-07-25","21:54:22",-7.18,122.71,614,5.7
"1989-07-25","21:54:22",-7.18,122.71,614,5.6
"1989-07-25","21:54:23",-7.19,122.72,620,5.8
