"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1994-10-30","08:11:27",-6.22,129.5,239,5.6
"1994-10-30","08:11:27",-6.22,129.5,239,5.5
"1994-10-30","08:11:29",-6.18,129.45,264,5.9
"1994-10-30","10:31:24",-1.26,134.55,10,4.7
"1994-10-30","10:31:24",-1.27,134.54,10,4.7
"1994-10-30","10:31:24",-1.27,134.54,10,4.9
"1994-10-30","17:21:07",-6.87,129.03,187,5
"1994-10-30","17:21:08",-6.87,129.02,191,5
"1994-10-30","18:40:40",-8.19,127.38,111,4.2
"1994-10-30","18:40:40",-8.15,127.38,111,4.2
