"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1996-03-07","00:13:17",-3.33,137.58,33,3.9
"1996-03-07","00:54:32",-8.79,123.47,33,3.9
"1996-03-07","01:30:19",-7,129.68,88,4.4
"1996-03-07","06:30:32",3.98,97.24,138,4.3
"1996-03-07","06:30:32",3.99,97.25,138,4.3
"1996-03-07","06:30:32",3.99,97.25,138,4.4
"1996-03-07","09:12:05",-1.12,136.48,33,4.2
"1996-03-07","09:32:47",-2.1,124.62,33,5.5
"1996-03-07","09:32:47",-2.09,124.66,33,5.1
"1996-03-07","09:41:33",-1,136.76,33,4.6
"1996-03-07","09:41:34",-1.04,136.78,33,4.6
"1996-03-07","09:41:34",-1.04,136.78,33,4.5
"1996-03-07","09:54:26",-1.06,136.74,33,4.5
"1996-03-07","09:54:27",-1.13,136.71,33,4.5
"1996-03-07","09:54:27",-1.13,136.71,33,4.6
"1996-03-07","11:57:32",-7.27,126.09,460,3.9
"1996-03-07","12:08:05",-8.98,127.46,33,4.4
"1996-03-07","12:08:05",-8.98,127.46,33,4.5
"1996-03-07","12:08:06",-8.95,127.49,33,4.4
"1996-03-07","14:52:34",3.56,122.71,458,4.3
"1996-03-07","14:52:35",3.54,122.9,464,4.3
"1996-03-07","19:04:44",-8.65,111.37,114,4.2
"1996-03-07","19:04:44",-8.56,111.4,120,4.2
"1996-03-07","19:04:44",-8.56,111.4,120,4.1
"1996-03-07","20:17:16",-3.46,140.27,33,4.4
"1996-03-07","20:17:16",-3.48,140.29,31,4.4
