"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2000-05-15","01:52:00",-4.18,123.36,33,4.4
"2000-05-15","01:52:00",-4.2,123.34,35,4.4
"2000-05-15","01:52:00",-4.2,123.34,35,4.3
"2000-05-15","02:35:31",-3.92,123.55,91,4.7
"2000-05-15","02:35:31   ",-3.92,123.55,91,4.8
"2000-05-15","03:02:13",-9.61,115.69,33,4.4
"2000-05-15","03:02:13",-9.61,115.69,33,4.5
"2000-05-15","04:58:14",-4.38,123.25,33,4.7
"2000-05-15","04:58:16",-4.4,123.12,54,4.7
"2000-05-15","04:58:16",-4.4,123.12,54,4.5
"2000-05-15","05:05:54",-9.37,113.43,33,4.7
"2000-05-15","06:39:28",-4.36,123.22,33,3.8
"2000-05-15","07:09:27",-9.69,111.34,33,4.7
"2000-05-15","07:41:13",-9.41,113.45,33,3.9
"2000-05-15","12:57:34",-2.27,139.24,33,3.6
"2000-05-15","14:28:02",-6.94,127.18,407,4.6
"2000-05-15","14:28:02",-6.93,127.16,414,4.6
"2000-05-15","15:35:52",-1.64,119.94,33,3.9
"2000-05-15","16:00:55",-1.12,123.54,33,4.4
"2000-05-15","16:00:57",-1.23,123.43,62,4.4
"2000-05-15","16:00:57",-1.23,123.43,62,4.2
"2000-05-15","16:24:42",-2.33,121.75,300,4.1
"2000-05-15","16:24:42",-2.33,121.75,300,5.1
"2000-05-15","17:02:50",-8.12,117.78,108,4.4
"2000-05-15","17:02:50",-8.12,117.78,108,4.5
"2000-05-15","17:23:11",-3.42,129.86,33,3.7
"2000-05-15","18:58:08",4.02,128.12,172,4.7
"2000-05-15","18:58:08",4.02,128.12,172,4.4
"2000-05-15","18:58:09",4.02,128.07,177,4.7
