"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2011-03-24","04:59:18",3.56,127.94,108,4.9
"2011-03-24","04:59:19",3.21,127.94,59,4.4
"2011-03-24","04:59:19",3.24,127.9,50,4.4
"2011-03-24","04:59:22",3.33,127.9,52,4.7
"2011-03-24","13:14:47",-3.95,127.91,200,3.2
"2011-03-24","13:14:47",-3.95,127.91,200,3.4
"2011-03-24","13:14:49",-3.9,127.98,179,3.4
"2011-03-24","16:16:58",-7.18,105.28,10,3.4
"2011-03-24","16:46:48",-9.43,112.15,54,3.4
"2011-03-24","18:21:34",-6.79,129.09,35,4.4
"2011-03-24","18:21:34",-6.79,129.09,35,4
"2011-03-24","18:21:35",-6.89,129.01,50,4.4
"2011-03-24","22:03:23",-2.43,121.27,10,4.5
"2011-03-24","22:03:25",-2.38,121.26,22,4.1
"2011-03-24","22:03:25",-2.38,121.26,22,3.9
"2011-03-24","22:03:29",-2.58,121.13,57,4.1
